step,rot_degrees,frame_ms,fps
1,3.6,106.817,9.36184
2,7.2,54.3364,18.4039
3,10.8,51.7511,19.3232
4,14.4,51.3421,19.4772
5,18,42.1964,23.6987
6,21.6,41.5768,24.0519
7,25.2,41.155,24.2984
8,28.8,40.5627,24.6532
9,32.4,40.707,24.5658
10,36,40.6288,24.6131
11,39.6,40.8224,24.4964
12,43.2,41.1259,24.3156
13,46.8,41.5837,24.0479
14,50.4,42.0375,23.7883
15,54,42.5792,23.4856
16,57.6,42.6258,23.46
17,61.2,42.9474,23.2843
18,64.8,42.9559,23.2797
19,68.4,43.2741,23.1085
20,72,44.4066,22.5192
21,75.6,42.8892,23.3159
22,79.2,43.7517,22.8563
23,82.8,42.6917,23.4238
24,86.4,42.2657,23.6598
25,90,41.8236,23.91
26,93.6,41.8309,23.9058
27,97.2,41.5894,24.0446
28,100.8,41.7379,23.9591
29,104.4,41.3083,24.2082
30,108,41.2667,24.2326
31,111.6,40.674,24.5857
32,115.2,40.4771,24.7053
33,118.8,40.4775,24.7051
34,122.4,41.5583,24.0626
35,126,42.0722,23.7687
36,129.6,42.602,23.4731
37,133.2,42.6869,23.4264
38,136.8,43.1134,23.1946
39,140.4,42.9194,23.2995
40,144,42.5289,23.5134
41,147.6,42.1989,23.6973
42,151.2,41.8678,23.8847
43,154.8,41.6023,24.0371
44,158.4,41.0458,24.363
45,162,40.624,24.616
46,165.6,40.6756,24.5847
47,169.2,40.2089,24.8701
48,172.8,40.0082,24.9949
49,176.4,40.0932,24.9419
50,180,40.5309,24.6725
51,183.6,54.4066,18.3801
52,187.2,42.4623,23.5503
53,190.8,43.8204,22.8204
54,194.4,46.7421,21.394
55,198,46.3634,21.5688
56,201.6,47.6854,20.9708
57,205.2,48.9556,20.4267
58,208.8,50.1849,19.9263
59,212.4,51.0526,19.5876
60,216,51.9908,19.2342
61,219.6,53.2092,18.7937
62,223.2,54.1473,18.4681
63,226.8,55.0215,18.1747
64,230.4,55.9003,17.889
65,234,56.7317,17.6268
66,237.6,57.0104,17.5407
67,241.2,57.3181,17.4465
68,244.8,57.6206,17.3549
69,248.4,57.54,17.3792
70,252,57.8545,17.2847
71,255.6,58.0619,17.223
72,259.2,57.8656,17.2814
73,262.8,58.3107,17.1495
74,266.4,57.3911,17.4243
75,270,57.1648,17.4933
76,273.6,56.8728,17.5831
77,277.2,56.8616,17.5866
78,280.8,57.1993,17.4827
79,284.4,57.1699,17.4917
80,288,57.2591,17.4645
81,291.6,57.0321,17.534
82,295.2,56.921,17.5682
83,298.8,56.8376,17.594
84,302.4,56.5366,17.6877
85,306,54.9028,18.214
86,309.6,52.3743,19.0933
87,313.2,49.6792,20.1292
88,316.8,47.4951,21.0548
89,320.4,45.8583,21.8063
90,324,45.0513,22.1969
91,327.6,45.5094,21.9735
92,331.2,44.8679,22.2876
93,334.8,44.7471,22.3478
94,338.4,45.8813,21.7954
95,342,48.6913,20.5376
96,345.6,48.2283,20.7347
97,349.2,47.2922,21.1451
98,352.8,46.3047,21.5961
99,356.4,45.486,21.9848
100,360,44.8797,22.2818
