step,rot_degrees,frame_ms,fps
1,1.63636,21.6496,46.1902
2,3.27273,25.8823,38.6364
3,4.90909,19.0591,52.4682
4,6.54545,18.9551,52.7563
5,8.18182,18.3286,54.5596
6,9.81818,17.9481,55.7161
7,11.4545,17.5966,56.8291
8,13.0909,17.3021,57.7965
9,14.7273,17.1966,58.1511
10,16.3636,16.9258,59.0814
11,18,16.9353,59.0483
12,19.6364,16.7118,59.838
13,21.2727,16.5503,60.4219
14,22.9091,16.433,60.8533
15,24.5455,16.3191,61.278
16,26.1818,16.8774,59.2509
17,27.8182,16.1221,62.0267
18,29.4545,16.1825,61.7952
19,31.0909,15.8158,63.228
20,32.7273,15.6626,63.8464
21,34.3636,16.8763,59.2545
22,36,16.1497,61.9206
23,37.6364,16.2168,61.6645
24,39.2727,15.836,63.1474
25,40.9091,15.6684,63.8227
26,42.5455,15.6846,63.7569
27,44.1818,15.746,63.5082
28,45.8182,15.6801,63.7752
29,47.4545,15.8877,62.9418
30,49.0909,16.0415,62.3384
31,50.7273,16.1136,62.0595
32,52.3636,16.1531,61.9075
33,54,16.2841,61.4094
34,55.6364,16.3395,61.2016
35,57.2727,16.4253,60.8815
36,58.9091,16.5644,60.3705
37,60.5455,16.701,59.8768
38,62.1818,16.8271,59.4279
39,63.8182,17.0163,58.767
40,65.4545,17.1379,58.3503
41,67.0909,17.1809,58.2041
42,68.7273,17.213,58.0956
43,70.3636,17.3158,57.7507
44,72,17.2631,57.927
45,73.6364,17.2977,57.8113
46,75.2727,17.2482,57.9771
47,76.9091,17.2174,58.0808
48,78.5455,17.5242,57.064
49,80.1818,17.0181,58.7611
50,81.8182,16.8588,59.3161
51,83.4545,16.795,59.5414
52,85.0909,16.9234,59.0899
53,86.7273,16.6159,60.1834
54,88.3636,16.4916,60.6368
55,90,16.4332,60.8525
56,91.6364,16.5591,60.3896
57,93.2727,16.7324,59.7641
58,94.9091,16.965,58.945
59,96.5455,17.2844,57.8557
60,98.1818,17.3388,57.6741
61,99.8182,17.61,56.786
62,101.455,17.7171,56.4427
63,103.091,17.935,55.7569
