step,rot_degrees,frame_ms,fps
1,3.6,1.36909,730.412
2,7.2,1.639,610.127
3,10.8,1.49912,667.059
4,14.4,1.52671,655.003
5,18,1.38653,721.223
6,21.6,1.52117,657.39
7,25.2,1.4244,702.048
8,28.8,1.49205,670.217
9,32.4,1.39687,715.885
10,36,1.50839,662.956
11,39.6,1.51254,661.139
12,43.2,1.4016,713.47
13,46.8,1.664,600.962
14,50.4,1.38481,722.121
15,54,1.44885,690.202
16,57.6,1.42128,703.592
17,61.2,2.22838,448.756
18,64.8,1.43078,698.92
19,68.4,1.46944,680.531
20,72,1.44644,691.354
21,75.6,1.42121,703.626
22,79.2,1.44615,691.493
23,82.8,1.45121,689.082
24,86.4,1.40904,709.705
25,90,1.43314,697.768
26,93.6,1.42827,700.146
27,97.2,1.40588,711.298
28,100.8,1.44188,693.539
29,104.4,1.4324,698.129
30,108,1.42959,699.499
31,111.6,1.46729,681.53
32,115.2,1.43176,698.442
33,118.8,1.43257,698.046
34,122.4,1.44228,693.347
35,126,1.42424,702.126
36,129.6,1.74859,571.889
37,133.2,1.40429,712.105
38,136.8,1.38931,719.783
39,140.4,1.39155,718.622
40,144,1.42232,703.076
41,147.6,1.38924,719.819
42,151.2,1.39653,716.059
43,154.8,1.46269,683.672
44,158.4,1.47183,679.428
45,162,1.40366,712.425
46,165.6,1.47273,679.013
47,169.2,1.47588,677.56
48,172.8,1.40689,710.787
49,176.4,1.46082,684.545
50,180,1.4701,680.225
51,183.6,1.40037,714.097
52,187.2,1.46481,682.682
53,190.8,1.4242,702.146
54,194.4,1.47358,678.62
55,198,1.45143,688.977
56,201.6,1.55535,642.94
57,205.2,1.44622,691.459
58,208.8,1.44999,689.659
59,212.4,1.41363,707.401
60,216,1.38037,724.442
61,219.6,1.37492,727.314
62,223.2,1.39995,714.312
63,226.8,1.37661,726.42
64,230.4,1.42689,700.825
65,234,1.42001,704.222
66,237.6,1.40414,712.181
67,241.2,1.40911,709.669
68,244.8,1.3797,724.795
69,248.4,1.4274,700.574
70,252,1.39743,715.597
71,255.6,1.38186,723.66
72,259.2,1.38864,720.131
73,262.8,1.3859,721.552
74,266.4,1.34224,745.023
75,270,1.37635,726.557
76,273.6,1.34608,742.9
77,277.2,1.34866,741.476
78,280.8,1.38811,720.406
79,284.4,1.33414,749.544
80,288,1.3995,714.542
81,291.6,1.80053,555.392
82,295.2,1.40947,709.488
83,298.8,1.40218,713.174
84,302.4,1.40429,712.105
85,306,1.37767,725.865
86,309.6,1.37356,728.036
87,313.2,1.41051,708.964
88,316.8,1.39523,716.728
89,320.4,1.41922,704.61
90,324,1.44796,690.627
91,327.6,1.41657,705.931
92,331.2,1.36762,731.198
93,334.8,1.42571,701.406
94,338.4,1.43402,697.338
95,342,1.43202,698.314
96,345.6,1.39633,716.162
97,349.2,1.38179,723.702
98,352.8,1.37613,726.673
99,356.4,1.44259,693.198
100,360,1.41633,706.051
