step,rot_degrees,frame_ms,fps
1,3.6,6.62991,150.832
2,7.2,12.9471,77.2371
3,10.8,7.08761,141.091
4,14.4,7.59073,131.74
5,18,8.01188,124.815
6,21.6,9.71444,102.94
7,25.2,9.65038,103.623
8,28.8,10.8684,92.0101
9,32.4,12.1455,82.335
10,36,14.0964,70.9403
11,39.6,15.5008,64.5127
12,43.2,18.1641,55.0537
13,46.8,20.2204,49.455
14,50.4,21.8071,45.8566
15,54,24.0373,41.602
16,57.6,25.3476,39.4515
17,61.2,24.3516,41.0651
18,64.8,24.8623,40.2216
19,68.4,24.9978,40.0034
20,72,24.0183,41.635
21,75.6,24.3633,41.0453
22,79.2,24.7833,40.3497
23,82.8,25.4314,39.3215
24,86.4,16.0102,62.4603
25,90,11.0398,90.5816
26,93.6,24.3017,41.1494
27,97.2,23.9206,41.8049
28,100.8,22.9314,43.6084
29,104.4,22.1526,45.1414
30,108,21.8015,45.8684
31,111.6,22.3811,44.6805
32,115.2,22.7302,43.9944
33,118.8,22.8721,43.7213
34,122.4,23.9893,41.6853
35,126,23.2582,42.9955
36,129.6,21.9201,45.6203
37,133.2,20.2249,49.4439
38,136.8,18.8789,52.9693
39,140.4,16.7379,59.7445
40,144,15.1901,65.8322
41,147.6,13.5476,73.8137
42,151.2,11.9957,83.3631
43,154.8,10.7954,92.6319
44,158.4,10.0245,99.7553
45,162,9.36797,106.747
46,165.6,8.92774,112.01
47,169.2,7.72251,129.492
48,172.8,7.98682,125.206
49,176.4,7.29158,137.145
50,180,7.03829,142.08
51,183.6,6.72235,148.758
52,187.2,6.33869,157.761
53,190.8,5.98844,166.988
54,194.4,5.806,172.236
55,198,5.75562,173.743
56,201.6,5.45533,183.307
57,205.2,5.21793,191.647
58,208.8,4.99878,200.049
59,212.4,4.96189,201.536
60,216,4.71259,212.198
61,219.6,4.46747,223.84
62,223.2,4.29026,233.086
63,226.8,4.19843,238.184
64,230.4,3.66758,272.66
65,234,3.36267,297.383
66,237.6,3.11068,321.473
67,241.2,3.20386,312.123
68,244.8,2.67995,373.141
69,248.4,2.53412,394.614
70,252,2.28923,436.829
71,255.6,2.28041,438.517
72,259.2,2.15254,464.568
73,262.8,2.07898,481.005
74,266.4,1.97696,505.828
75,270,1.76332,567.112
76,273.6,1.82038,549.337
77,277.2,1.94375,514.469
78,280.8,2.01084,497.305
79,284.4,2.06346,484.623
80,288,2.17032,460.761
81,291.6,2.25533,443.394
82,295.2,2.42586,412.225
83,298.8,2.59568,385.255
84,302.4,2.7351,365.618
85,306,2.94633,339.406
86,309.6,3.22023,310.537
87,313.2,3.38335,295.565
88,316.8,3.73365,267.834
89,320.4,4.02728,248.307
90,324,4.35324,229.714
91,327.6,4.49199,222.618
92,331.2,4.79724,208.453
93,334.8,4.83349,206.89
94,338.4,4.73191,211.331
95,342,5.11751,195.408
96,345.6,5.08134,196.798
97,349.2,5.26279,190.013
98,352.8,5.52148,181.111
99,356.4,5.68353,175.947
100,360,5.95774,167.849
