# Naive
Frame,Frame (ms),FPS
141,14.35,69.69
142,14.40,69.45
143,14.43,69.31
144,14.49,69.00
145,14.60,68.51
146,14.68,68.11
147,14.82,67.48
148,14.91,67.05
149,15.03,66.54
150,15.15,66.01
151,15.26,65.55
152,15.36,65.11
153,15.46,64.67
154,15.57,64.21
155,15.68,63.79
156,15.78,63.38
157,15.89,62.95
158,16.03,62.38
159,16.43,60.85
160,16.55,60.42
161,16.71,59.85
162,16.94,59.05
163,17.06,58.61
164,17.21,58.11
165,17.37,57.56
166,17.55,56.99
167,17.70,56.49
168,17.84,56.07
169,18.01,55.52
170,18.05,55.41
171,18.12,55.20
172,18.27,54.75
173,18.34,54.54
174,18.42,54.28
175,18.50,54.06
176,18.59,53.78
177,18.65,53.62
178,18.67,53.57
179,18.71,53.45
180,18.72,53.42
181,18.71,53.44
182,18.82,53.12
183,18.84,53.07
184,18.87,52.99
185,18.91,52.87
186,19.02,52.57
187,19.09,52.37
188,19.16,52.19
189,19.21,52.07
190,19.24,51.98
191,19.29,51.85
192,19.25,51.95
193,19.20,52.09
194,19.16,52.19
195,19.12,52.30
196,19.08,52.42
197,19.05,52.48
198,19.06,52.47
199,19.04,52.53
200,19.00,52.64
201,18.96,52.73
202,18.89,52.95
203,18.87,52.99
204,18.87,53.00
205,18.82,53.13
206,18.77,53.27
207,18.68,53.52
208,18.66,53.60
209,18.62,53.70
210,18.62,53.71
211,18.56,53.89
212,18.50,54.06
213,18.50,54.06
214,18.47,54.14
215,18.48,54.11
216,18.44,54.23
217,18.42,54.28
218,18.34,54.53
219,18.39,54.38
220,18.43,54.27
221,18.45,54.19
222,18.46,54.16
223,18.38,54.40
224,18.36,54.45
225,18.32,54.58
226,18.35,54.50
227,18.51,54.03
228,18.29,54.67
229,18.25,54.80
230,18.24,54.82
231,18.24,54.83
232,18.23,54.86
233,18.17,55.02
234,18.21,54.92
235,18.21,54.93
236,18.16,55.06
237,18.16,55.06
238,18.16,55.08
239,18.16,55.05
240,18.16,55.06
241,18.15,55.10
242,18.19,54.99
243,18.16,55.06
244,18.20,54.95
245,18.17,55.03
246,18.12,55.18
247,18.06,55.36
248,18.06,55.36
249,17.98,55.61
250,17.93,55.76
251,17.85,56.02
252,17.81,56.16
253,17.68,56.56
254,17.62,56.75
255,17.50,57.14
256,17.57,56.92
257,17.42,57.39
258,17.58,56.88
259,17.46,57.28
260,17.48,57.20
261,17.59,56.84
262,17.58,56.89
263,17.69,56.52
264,17.68,56.55
265,17.75,56.34
266,17.84,56.06
267,17.88,55.93
268,17.89,55.90
269,17.87,55.95
270,17.88,55.93
271,17.90,55.85
272,17.85,56.01
273,17.86,55.98
274,17.87,55.97
275,17.85,56.03
276,17.58,56.88
277,17.85,56.02
278,17.85,56.02
279,17.88,55.92
280,17.94,55.75
281,17.96,55.68
282,17.99,55.57
283,17.97,55.64
284,17.99,55.58
285,18.02,55.48
286,18.05,55.40
287,18.05,55.41
288,18.07,55.35
289,18.14,55.13
290,18.15,55.10
291,18.15,55.09
292,18.17,55.05
293,18.24,54.83
294,18.29,54.68
295,18.25,54.79
296,18.29,54.68
297,18.31,54.63
298,18.38,54.40
299,18.41,54.31
300,18.47,54.15
301,18.47,54.14
302,18.58,53.83
303,18.60,53.76
304,18.62,53.71
305,18.68,53.53
306,18.72,53.42
307,18.77,53.27
308,18.83,53.11
309,18.89,52.92
310,18.98,52.70
311,19.01,52.61
312,19.04,52.52
313,19.10,52.35
314,19.19,52.11
315,19.25,51.96
316,19.15,52.21
317,19.31,51.78
318,19.36,51.65
319,19.38,51.60
320,19.44,51.44
321,19.46,51.38
322,19.50,51.28
323,19.57,51.11
324,19.59,51.05
325,19.59,51.05
326,19.56,51.14
327,19.56,51.11
328,19.51,51.26
329,19.47,51.36
330,19.39,51.57
331,19.39,51.58
332,19.34,51.71
333,19.29,51.85
334,19.27,51.89
335,19.25,51.95
336,19.26,51.91
337,19.24,51.98
338,19.19,52.11
339,19.18,52.15
340,19.13,52.28
341,19.14,52.25
342,19.08,52.42
343,19.00,52.64
344,18.91,52.88
345,18.86,53.03
346,18.98,52.68
347,18.68,53.54
348,18.59,53.81
349,18.52,53.99
350,18.36,54.47
351,18.26,54.75
352,18.12,55.20
353,18.00,55.57
354,17.88,55.94
355,17.75,56.34
356,17.62,56.74
357,17.28,57.86
358,17.43,57.37
359,17.36,57.61
360,17.27,57.89

