step,rot_degrees,frame_ms,fps
1,3.6,14.289,69.9841
2,7.2,18.7097,53.4483
3,10.8,12.0074,83.2822
4,14.4,11.244,88.9363
5,18,10.7648,92.8954
6,21.6,10.3384,96.7271
7,25.2,10.1116,98.896
8,28.8,10.01,99.9005
9,32.4,9.84916,101.531
10,36,9.94623,100.541
11,39.6,10.1813,98.2188
12,43.2,10.7842,92.7286
13,46.8,11.0591,90.4236
14,50.4,12.0804,82.779
15,54,11.9052,83.9967
16,57.6,12.2207,81.8282
17,61.2,15.6621,63.8485
18,64.8,16.2136,61.6767
19,68.4,16.9397,59.0329
20,72,13.269,75.3636
21,75.6,15.2312,65.6546
22,79.2,13.5497,73.8026
23,82.8,13.4558,74.3173
24,86.4,13.3191,75.0802
25,90,13.2422,75.5164
26,93.6,13.4799,74.1845
27,97.2,13.6028,73.5142
28,100.8,13.6358,73.3366
29,104.4,13.4616,74.2855
30,108,13.974,71.5615
31,111.6,13.256,75.4377
32,115.2,13.0075,76.8786
33,118.8,13.0193,76.8089
34,122.4,12.2951,81.3333
35,126,14.2089,70.3784
36,129.6,11.683,85.5948
37,133.2,11.1524,89.6666
38,136.8,10.7192,93.2904
39,140.4,10.6431,93.9579
40,144,10.1128,98.8849
41,147.6,10.0016,99.9842
42,151.2,9.81071,101.929
43,154.8,9.89501,101.061
44,158.4,10.0333,99.6677
45,162,10.4339,95.8419
46,165.6,10.9647,91.2014
47,169.2,11.6666,85.7145
48,172.8,12.2974,81.3178
49,176.4,12.8828,77.623
50,180,13.731,72.828
51,183.6,14.099,70.9272
52,187.2,14.7973,67.5798
53,190.8,15.5112,64.4696
54,194.4,16.9561,58.9759
55,198,17.077,58.5583
56,201.6,17.9827,55.6089
57,205.2,18.3682,54.4418
58,208.8,18.8502,53.0499
59,212.4,19.3188,51.763
60,216,19.8433,50.3948
61,219.6,20.4703,48.8513
62,223.2,20.6829,48.3491
63,226.8,21.099,47.3956
64,230.4,21.5084,46.4934
65,234,21.8131,45.844
66,237.6,22.0694,45.3116
67,241.2,22.3753,44.6922
68,244.8,22.641,44.1676
69,248.4,22.8409,43.781
70,252,23.0041,43.4706
71,255.6,23.207,43.0905
72,259.2,23.306,42.9074
73,262.8,23.6518,42.2801
74,266.4,23.1605,43.1769
75,270,23.0547,43.375
76,273.6,22.9463,43.5799
77,277.2,22.9574,43.5589
78,280.8,22.9743,43.527
79,284.4,23.9676,41.723
80,288,23.1405,43.2143
81,291.6,22.9356,43.6004
82,295.2,22.5707,44.3053
83,298.8,22.3702,44.7023
84,302.4,22.1019,45.2449
85,306,21.8432,45.7808
86,309.6,21.4733,46.5695
87,313.2,21.1332,47.3188
88,316.8,20.705,48.2975
89,320.4,20.263,49.351
90,324,19.8474,50.3845
91,327.6,19.2966,51.8227
92,331.2,18.9054,52.8951
93,334.8,18.3835,54.3967
94,338.4,17.8592,55.9936
95,342,17.2078,58.113
96,345.6,16.6254,60.1488
97,349.2,15.9422,62.7267
98,352.8,15.2974,65.3706
99,356.4,14.5718,68.6255
100,360,13.8843,72.0236
