step,rot_degrees,frame_ms,fps
1,1.63636,1.6217,616.637
2,3.27273,8.09045,123.603
3,4.90909,1.47522,677.864
4,6.54545,1.56409,639.349
5,8.18182,1.50715,663.503
6,9.81818,1.49469,669.036
7,11.4545,1.49901,667.108
8,13.0909,1.47016,680.197
9,14.7273,1.47525,677.85
10,16.3636,1.99645,500.889
11,18,1.53657,650.801
12,19.6364,1.70714,585.774
13,21.2727,2.14782,465.589
14,22.9091,1.52106,657.437
15,24.5455,1.49204,670.222
16,26.1818,1.51544,659.875
17,27.8182,1.50955,662.45
18,29.4545,1.45122,689.077
19,31.0909,1.438,695.41
20,32.7273,1.50148,666.009
21,34.3636,1.43489,696.92
22,36,1.48859,671.778
23,37.6364,1.47364,678.592
24,39.2727,1.48133,675.067
25,40.9091,1.48317,674.233
26,42.5455,1.42508,701.716
27,44.1818,1.41715,705.641
28,45.8182,1.51154,661.576
29,47.4545,1.69711,589.236
30,49.0909,1.52431,656.032
31,50.7273,1.52183,657.104
32,52.3636,1.46041,684.737
33,54,1.44838,690.426
34,55.6364,1.45717,686.263
35,57.2727,1.90233,525.67
36,58.9091,1.56162,640.362
37,60.5455,1.54629,646.711
38,62.1818,1.52379,656.257
39,63.8182,1.55267,644.052
40,65.4545,1.54864,645.727
41,67.0909,1.52895,654.042
42,68.7273,1.54217,648.437
43,70.3636,1.47437,678.256
44,72,1.51885,658.391
45,73.6364,1.54505,647.23
46,75.2727,1.45452,687.511
47,76.9091,3.95519,252.832
48,78.5455,1.53911,649.725
49,80.1818,1.5124,661.199
50,81.8182,1.52147,657.259
51,83.4545,1.44701,691.081
52,85.0909,1.44656,691.297
53,86.7273,1.52164,657.186
54,88.3636,1.47615,677.437
55,90,1.69728,589.177
56,91.6364,1.53029,653.472
57,93.2727,1.5216,657.203
58,94.9091,1.47711,677
59,96.5455,1.48466,673.555
60,98.1818,1.4837,673.992
61,99.8182,1.54359,647.84
62,101.455,1.4887,671.728
63,103.091,1.51222,661.278
64,104.727,1.51557,659.818
65,106.364,1.48883,671.669
66,108,1.52101,657.458
67,109.636,1.48773,672.167
68,111.273,1.49275,669.907
69,112.909,1.49452,669.112
70,114.545,1.49573,668.569
71,116.182,1.49537,668.73
72,117.818,1.53549,651.26
73,119.455,1.52535,655.589
74,121.091,1.4931,669.749
75,122.727,1.49759,667.742
76,124.364,1.49014,671.078
77,126,1.48982,671.222
78,127.636,1.52471,655.864
79,129.273,1.51888,658.378
80,130.909,1.8182,549.993
81,132.545,1.52518,655.662
82,134.182,1.50246,665.573
83,135.818,1.49475,669.009
84,137.455,1.5148,660.154
85,139.091,1.52995,653.618
86,140.727,1.48884,671.665
87,142.364,1.51377,660.6
88,144,1.5272,654.793
89,145.636,1.50789,663.177
90,147.273,1.52968,653.734
91,148.909,1.55305,643.895
92,150.545,1.54935,645.431
93,152.182,1.55274,644.023
94,153.818,1.49676,668.108
95,155.455,1.53198,652.75
96,157.091,1.56692,638.196
97,158.727,1.56684,638.229
98,160.364,1.53389,651.936
99,162,1.56876,637.447
100,163.636,1.75265,570.565
101,165.273,1.57617,634.448
102,166.909,1.54032,649.217
103,168.545,1.67496,597.029
