step,rot_degrees,frame_ms,fps
1,9,7.16558,139.556
2,18,12.9256,77.3657
3,27,6.95049,143.875
4,36,6.48293,154.251
5,45,6.52906,153.161
6,54,6.04953,165.302
7,63,5.98047,167.211
8,72,5.82543,171.661
9,81,5.50995,181.49
10,90,5.17208,193.346
11,99,5.38026,185.864
12,108,5.73857,174.259
13,117,5.98883,166.978
14,126,6.0238,166.008
15,135,6.20428,161.179
16,144,6.43801,155.328
17,153,6.79433,147.182
18,162,7.07044,141.434
19,171,7.37734,135.55
20,180,7.37962,135.508
21,189,7.42027,134.766
22,198,8.32137,120.172
23,207,7.56717,132.15
24,216,7.50734,133.203
25,225,7.49612,133.402
26,234,7.35836,135.9
27,243,7.24914,137.947
28,252,6.74913,148.167
29,261,6.15972,162.345
30,270,5.82767,171.595
31,279,6.38267,156.674
32,288,6.76263,147.871
33,297,7.03365,142.174
34,306,7.30964,136.806
35,315,11.1542,89.6527
36,324,13.5466,73.8192
37,333,7.70471,129.791
38,342,7.60601,131.475
39,351,7.51631,133.044
40,360,7.34729,136.105
