step,rot_degrees,frame_ms,fps
1,3.6,17.8609,55.9882
2,7.2,22.8308,43.8006
3,10.8,16.4741,60.7014
4,14.4,16.2323,61.6056
5,18,16.0296,62.3846
6,21.6,15.8398,63.1323
7,25.2,15.6842,63.7584
8,28.8,16.8182,59.4596
9,32.4,15.5949,64.1233
10,36,15.5513,64.3034
11,39.6,15.2305,65.6578
12,43.2,15.3665,65.0766
13,46.8,14.9641,66.8267
14,50.4,14.7805,67.6567
15,54,14.7054,68.0023
16,57.6,14.581,68.5824
17,61.2,15.2465,65.5887
18,64.8,14.3958,69.4647
19,68.4,14.3308,69.78
20,72,14.0484,71.1826
21,75.6,14.1997,70.4239
22,79.2,14.2341,70.2539
23,82.8,14.0995,70.9245
24,86.4,14.0153,71.3508
25,90,14.0327,71.2621
26,93.6,13.9925,71.4667
27,97.2,14.0705,71.0707
28,100.8,13.9234,71.8214
29,104.4,14.6274,68.3647
30,108,14.0805,71.02
31,111.6,14.223,70.3089
32,115.2,14.2637,70.1081
33,118.8,14.7125,67.9694
34,122.4,14.4302,69.2993
35,126,14.6076,68.4577
36,129.6,14.7593,67.7539
37,133.2,14.9365,66.9502
38,136.8,15.0862,66.2856
39,140.4,15.1808,65.8727
40,144,15.2986,65.3654
41,147.6,15.4461,64.7414
42,151.2,15.6235,64.0062
43,154.8,15.8193,63.2141
44,158.4,16.2606,61.4984
45,162,16.327,61.2481
46,165.6,16.4993,60.6085
47,169.2,16.7124,59.8357
48,172.8,16.867,59.2875
49,176.4,17.3181,57.7431
50,180,17.586,56.8633
51,183.6,17.5774,56.8913
52,187.2,17.7387,56.3739
53,190.8,17.7984,56.1847
54,194.4,17.9478,55.717
55,198,18.1396,55.1279
56,201.6,18.2909,54.6721
57,205.2,18.3556,54.4792
58,208.8,18.3856,54.3904
59,212.4,18.6338,53.6658
60,216,18.3597,54.4672
61,219.6,18.2549,54.7799
62,223.2,18.0834,55.2992
63,226.8,17.9058,55.8479
64,230.4,17.7453,56.353
65,234,17.5799,56.883
66,237.6,17.496,57.1559
67,241.2,17.3409,57.6671
68,244.8,17.091,58.5102
69,248.4,16.8378,59.3902
70,252,16.6061,60.2189
71,255.6,16.4504,60.7887
72,259.2,16.2849,61.4064
73,262.8,16.5518,60.4164
74,266.4,16.1691,61.8462
75,270,16.1801,61.8041
76,273.6,16.1703,61.8419
77,277.2,16.3125,61.3026
78,280.8,16.3843,61.0342
79,284.4,16.537,60.4705
80,288,16.7253,59.7897
81,291.6,16.9247,59.0851
82,295.2,17.0883,58.5195
83,298.8,17.2782,57.8764
84,302.4,17.4681,57.2472
85,306,17.5588,56.9516
86,309.6,17.5873,56.8591
87,313.2,17.8639,55.9788
88,316.8,18.6582,53.5958
89,320.4,18.3398,54.5264
90,324,18.6193,53.7079
91,327.6,18.3331,54.5461
92,331.2,18.2871,54.6834
93,334.8,18.2903,54.6738
94,338.4,18.2067,54.9249
95,342,17.8898,55.8979
96,345.6,17.6765,56.5724
97,349.2,17.5217,57.0722
98,352.8,17.3846,57.5222
99,356.4,17.1302,58.3764
100,360,16.948,59.004
