step,rot_degrees,frame_ms,fps
1,3.6,6.11693,163.481
2,7.2,12.03,83.1253
3,10.8,5.73302,174.428
4,14.4,5.47934,182.504
5,18,5.64655,177.099
6,21.6,5.28807,189.105
7,25.2,5.21884,191.613
8,28.8,5.2525,190.386
9,32.4,5.00671,199.732
10,36,4.89152,204.435
11,39.6,4.81034,207.886
12,43.2,4.7016,212.694
13,46.8,5.16584,193.579
14,50.4,4.53351,220.58
15,54,4.5983,217.472
16,57.6,4.49595,222.422
17,61.2,5.07477,197.053
18,64.8,4.20291,237.93
19,68.4,3.99359,250.402
20,72,3.87303,258.196
21,75.6,3.598,277.932
22,79.2,3.48352,287.066
23,82.8,3.08122,324.547
24,86.4,2.47618,403.847
25,90,1.2129,824.468
26,93.6,2.02404,494.06
27,97.2,2.56043,390.559
28,100.8,3.03,330.033
29,104.4,3.43178,291.394
30,108,3.78156,264.441
31,111.6,3.8886,257.162
32,115.2,4.11463,243.035
33,118.8,4.31118,231.955
34,122.4,4.54341,220.099
35,126,4.84736,206.298
36,129.6,4.83218,206.946
37,133.2,4.94818,202.095
38,136.8,5.04819,198.091
39,140.4,5.08507,196.654
40,144,5.26119,190.071
41,147.6,5.40221,185.109
42,151.2,5.48753,182.231
43,154.8,5.64581,177.122
44,158.4,5.75849,173.657
45,162,5.80867,172.156
46,165.6,5.94367,168.246
47,169.2,6.68745,149.534
48,172.8,7.0988,140.869
49,176.4,7.06932,141.456
50,180,7.09646,140.915
51,183.6,7.20433,138.805
52,187.2,8.51525,117.436
53,190.8,6.95229,143.837
54,194.4,7.16943,139.481
55,198,7.16771,139.515
56,201.6,7.1793,139.289
57,205.2,7.1567,139.729
58,208.8,7.09031,141.038
59,212.4,6.45192,154.993
60,216,5.32699,187.723
61,219.6,5.23859,190.891
62,223.2,5.1233,195.187
63,226.8,5.07311,197.118
64,230.4,4.92393,203.09
65,234,4.82998,207.04
66,237.6,4.67885,213.728
67,241.2,4.49254,222.591
68,244.8,4.21832,237.061
69,248.4,3.9783,251.364
70,252,3.78122,264.465
71,255.6,3.43826,290.845
72,259.2,3.04777,328.109
73,262.8,2.53229,394.899
74,266.4,1.88432,530.696
75,270,1.16559,857.932
76,273.6,2.15741,463.519
77,277.2,2.82197,354.362
78,280.8,3.52866,283.394
79,284.4,3.7122,269.382
80,288,4.0728,245.531
81,291.6,4.26562,234.432
82,295.2,4.47935,223.247
83,298.8,4.69747,212.88
84,302.4,4.9218,203.178
85,306,5.08186,196.778
86,309.6,5.16071,193.772
87,313.2,5.29064,189.013
88,316.8,5.41702,184.603
89,320.4,5.52799,180.898
90,324,5.60794,178.319
91,327.6,5.66658,176.473
92,331.2,5.72257,174.747
93,334.8,5.7503,173.904
94,338.4,5.76066,173.591
95,342,5.77604,173.129
96,345.6,5.76615,173.426
97,349.2,5.78389,172.894
98,352.8,5.77643,173.117
99,356.4,5.76344,173.508
100,360,5.74336,174.114
