step,rot_degrees,frame_ms,fps
1,3.6,127.334,7.85336
2,7.2,49.7186,20.1132
3,10.8,47.3458,21.1212
4,14.4,45.4066,22.0232
5,18,36.0663,27.7267
6,21.6,36.1375,27.6721
7,25.2,35.9538,27.8134
8,28.8,35.7679,27.958
9,32.4,35.6208,28.0735
10,36,35.4134,28.2379
11,39.6,35.5541,28.1262
12,43.2,35.7395,27.9802
13,46.8,35.792,27.9392
14,50.4,35.9133,27.8448
15,54,36.0456,27.7427
16,57.6,36.0456,27.7427
17,61.2,36.0911,27.7076
18,64.8,36.2525,27.5843
19,68.4,35.9826,27.7912
20,72,36.4524,27.433
21,75.6,35.4438,28.2136
22,79.2,34.8897,28.6617
23,82.8,34.1704,29.2651
24,86.4,33.9195,29.4816
25,90,33.707,29.6674
26,93.6,33.8604,29.533
27,97.2,34.1437,29.288
28,100.8,35.2698,28.3528
29,104.4,35.144,28.4544
30,108,35.4612,28.1998
31,111.6,35.4424,28.2148
32,115.2,35.6752,28.0307
33,118.8,35.9405,27.8238
34,122.4,36.0054,27.7736
35,126,36.1232,27.6831
36,129.6,36.3223,27.5313
37,133.2,36.4208,27.4568
38,136.8,36.6124,27.3132
39,140.4,36.805,27.1702
40,144,37.0399,26.9979
41,147.6,37.5823,26.6082
42,151.2,37.896,26.388
43,154.8,38.0523,26.2796
44,158.4,38.0652,26.2707
45,162,38.1104,26.2395
46,165.6,38.1945,26.1818
47,169.2,38.2622,26.1355
48,172.8,38.2678,26.1316
49,176.4,38.3665,26.0644
50,180,38.6381,25.8812
51,183.6,39.0189,25.6286
52,187.2,39.5121,25.3087
53,190.8,40.2259,24.8596
54,194.4,41.0704,24.3485
55,198,41.3302,24.1954
56,201.6,41.9758,23.8232
57,205.2,42.4907,23.5346
58,208.8,43.6333,22.9183
59,212.4,43.5502,22.962
60,216,43.9461,22.7552
61,219.6,44.3256,22.5604
62,223.2,44.7106,22.3661
63,226.8,45.0423,22.2014
64,230.4,45.6802,21.8913
65,234,46.2355,21.6284
66,237.6,46.4827,21.5134
67,241.2,46.4766,21.5162
68,244.8,46.7891,21.3725
69,248.4,46.7666,21.3828
70,252,47.2479,21.165
71,255.6,46.7756,21.3787
72,259.2,46.6591,21.432
73,262.8,46.2835,21.606
74,266.4,46.2576,21.6181
75,270,45.9005,21.7863
76,273.6,46.2256,21.633
77,277.2,46.4627,21.5227
78,280.8,46.9461,21.301
79,284.4,47.4449,21.0771
80,288,48.1098,20.7858
81,291.6,48.0035,20.8318
82,295.2,48.4015,20.6605
83,298.8,49.329,20.2721
84,302.4,49.0488,20.3879
85,306,48.9732,20.4194
86,309.6,48.6801,20.5423
87,313.2,48.3235,20.6939
88,316.8,48.204,20.7452
89,320.4,47.9816,20.8413
90,324,47.3852,21.1037
91,327.6,46.8162,21.3601
92,331.2,46.1785,21.6551
93,334.8,45.3964,22.0282
94,338.4,45.0492,22.1979
95,342,44.0495,22.7017
96,345.6,42.1771,23.7095
97,349.2,40.0759,24.9527
98,352.8,38.2898,26.1166
99,356.4,37.5143,26.6565
100,360,36.8977,27.102
