step,rot_degrees,frame_ms,fps
1,1.63636,6.26234,159.685
2,3.27273,11.8049,84.7104
3,4.90909,6.16769,162.135
4,6.54545,5.4378,183.898
5,8.18182,7.03407,142.165
6,9.81818,7.0206,142.438
7,11.4545,7.26953,137.561
8,13.0909,5.42674,184.273
9,14.7273,5.36388,186.432
10,16.3636,5.28146,189.342
11,18,5.45922,183.176
12,19.6364,5.26502,189.933
13,21.2727,5.19507,192.49
14,22.9091,5.14704,194.287
15,24.5455,5.07965,196.864
16,26.1818,5.08345,196.717
17,27.8182,5.02126,199.153
18,29.4545,4.91883,203.3
19,31.0909,4.89606,204.246
20,32.7273,4.89703,204.205
21,34.3636,4.88341,204.775
22,36,6.03439,165.717
23,37.6364,4.79509,208.547
24,39.2727,4.75028,210.514
25,40.9091,4.80736,208.014
26,42.5455,4.81222,207.804
27,44.1818,4.71616,212.037
28,45.8182,4.70465,212.556
29,47.4545,4.65372,214.882
30,49.0909,4.65097,215.009
31,50.7273,4.58129,218.279
32,52.3636,4.55917,219.338
33,54,4.52825,220.836
34,55.6364,4.49907,222.268
35,57.2727,4.44909,224.765
36,58.9091,4.41018,226.748
37,60.5455,4.39415,227.576
38,62.1818,4.37178,228.74
39,63.8182,4.28708,233.259
40,65.4545,4.24744,235.436
41,67.0909,4.15511,240.667
42,68.7273,4.04221,247.39
43,70.3636,4.0256,248.41
44,72,5.38096,185.84
45,73.6364,4.09998,243.904
46,75.2727,3.9525,253.005
47,76.9091,3.92296,254.91
48,78.5455,3.85748,259.237
49,80.1818,3.81049,262.434
50,81.8182,3.77578,264.846
51,83.4545,3.73496,267.74
52,85.0909,3.8607,259.02
53,86.7273,3.56752,280.307
54,88.3636,3.4979,285.885
55,90,3.41873,292.506
56,91.6364,3.36349,297.31
57,93.2727,3.36198,297.443
58,94.9091,3.38008,295.851
59,96.5455,3.48064,287.303
60,98.1818,3.54831,281.824
61,99.8182,3.61015,276.997
62,101.455,3.6635,272.963
63,103.091,3.71786,268.972
64,104.727,3.71516,269.168
65,106.364,3.72639,268.356
66,108,3.73136,267.999
67,109.636,3.77347,265.008
68,111.273,3.81346,262.229
69,112.909,3.83933,260.462
