step,rot_degrees,frame_ms,fps
1,1.63636,27.937,35.7948
2,3.27273,32.6108,30.6647
3,4.90909,26.2105,38.1527
4,6.54545,26.4256,37.8421
5,8.18182,26.25,38.0952
6,9.81818,27.0191,37.0108
7,11.4545,25.6841,38.9346
8,13.0909,25.9108,38.594
9,14.7273,25.6074,39.0512
10,16.3636,26.3089,38.0099
11,18,25.4006,39.3691
12,19.6364,25.0673,39.8926
13,21.2727,24.3757,41.0244
14,22.9091,24.1973,41.327
15,24.5455,38.9323,25.6856
16,26.1818,23.7472,42.1103
17,27.8182,23.8207,41.9804
18,29.4545,24.2204,41.2876
19,31.0909,23.0542,43.3761
20,32.7273,23.0037,43.4712
21,34.3636,22.4196,44.6038
22,36,22.1708,45.1044
23,37.6364,21.8604,45.7448
24,39.2727,21.46,46.5984
25,40.9091,21.0847,47.4277
26,42.5455,21.0816,47.4347
27,44.1818,20.2893,49.2871
28,45.8182,20.1989,49.5077
29,47.4545,20.0418,49.8958
30,49.0909,19.9665,50.084
31,50.7273,19.2976,51.82
32,52.3636,18.6146,53.7214
33,54,18.1368,55.1366
34,55.6364,17.7026,56.4888
35,57.2727,17.26,57.9376
36,58.9091,16.7013,59.8755
37,60.5455,16.1114,62.0678
38,62.1818,15.23,65.6597
39,63.8182,14.8298,67.4316
40,65.4545,14.5666,68.6501
41,67.0909,13.7967,72.4809
42,68.7273,13.2202,75.6418
43,70.3636,12.5625,79.6021
44,72,11.9405,83.7487
45,73.6364,11.3264,88.289
46,75.2727,10.7008,93.4511
47,76.9091,10.1492,98.5298
48,78.5455,9.14377,109.364
49,80.1818,8.81706,113.417
50,81.8182,7.71751,129.576
51,83.4545,6.83541,146.297
52,85.0909,6.16707,162.151
53,86.7273,5.24185,190.772
54,88.3636,4.33396,230.736
55,90,2.68514,372.42
56,91.6364,4.29534,232.811
57,93.2727,5.26309,190.003
58,94.9091,6.44733,155.103
59,96.5455,7.0338,142.171
60,98.1818,7.76319,128.813
61,99.8182,8.53997,117.096
62,101.455,9.30093,107.516
63,103.091,9.72252,102.854
64,104.727,10.668,93.7383
65,106.364,11.2536,88.8603
66,108,11.8748,84.212
67,109.636,12.5509,79.6758
68,111.273,13.2793,75.3049
69,112.909,13.7681,72.6319
70,114.545,14.3989,69.4498
71,116.182,14.8459,67.3589
72,117.818,15.3791,65.0232
73,119.455,16.1016,62.1057
74,121.091,16.5729,60.3395
75,122.727,17.366,57.5839
76,124.364,17.8712,55.9559
77,126,18.2616,54.7596
78,127.636,18.7522,53.3271
79,129.273,19.2256,52.014
80,130.909,19.968,50.0801
81,132.545,20.5297,48.71
82,134.182,20.3995,49.0208
83,135.818,20.8518,47.9575
84,137.455,21.9949,45.4651
85,139.091,22.4027,44.6375
86,140.727,22.3006,44.8419
87,142.364,22.398,44.6469
88,144,22.7566,43.9432
89,145.636,22.9447,43.5831
90,147.273,23.8318,41.9608
91,148.909,23.6202,42.3367
92,150.545,23.9618,41.7332
93,152.182,24.0059,41.6564
94,153.818,24.4808,40.8483
95,155.455,24.3339,41.0949
96,157.091,24.8756,40.2
97,158.727,24.8324,40.27
98,160.364,25.7135,38.8901
99,162,25.8174,38.7336
100,163.636,26.1653,38.2185
101,165.273,26.2692,38.0674
102,166.909,26.6497,37.5238
103,168.545,26.7253,37.4178
104,170.182,26.7447,37.3905
105,171.818,26.9604,37.0914
106,173.455,26.7343,37.4051
107,175.091,27.0543,36.9627
108,176.727,27.0697,36.9417
109,178.364,26.8806,37.2016
110,180,27.1126,36.8832
111,181.636,26.9722,37.0753
112,183.273,26.64,37.5376
113,184.909,26.9419,37.1169
114,186.545,26.6411,37.536
115,188.182,26.4654,37.7852
116,189.818,26.7425,37.3936
117,191.455,26.2983,38.0253
118,193.091,26.4145,37.858
119,194.727,25.8869,38.6295
120,196.364,25.7043,38.904
121,198,25.8482,38.6873
122,199.636,25.6163,39.0376
123,201.273,25.0073,39.9884
124,202.909,24.3478,41.0716
125,204.545,24.3156,41.1259
126,206.182,23.9687,41.7211
127,207.818,23.7985,42.0194
128,209.455,23.4551,42.6346
129,211.091,23.3376,42.8493
130,212.727,24.0453,41.5882
131,214.364,36.2795,27.5637
132,216,33.652,29.7159
133,217.636,35.435,28.2207
134,219.273,36.0996,27.7011
135,220.909,34.4714,29.0096
136,222.545,21.7069,46.0683
137,224.182,21.1745,47.2266
138,225.818,20.6492,48.4281
139,227.455,20.1495,49.6289
140,229.091,19.6738,50.8291
141,230.727,19.2527,51.9408
142,232.364,18.9016,52.9056
143,234,18.4053,54.332
144,235.636,17.9822,55.6106
145,237.273,19.2092,52.0584
146,238.909,17.0565,58.6287
147,240.545,16.4774,60.6891
148,242.182,15.7258,63.5896
149,243.818,15.2168,65.7169
150,245.455,14.8355,67.4058
151,247.091,14.6546,68.238
152,248.727,13.3323,75.0061
153,250.364,13.5446,73.8302
154,252,13.2553,75.4414
155,253.636,12.2422,81.6845
156,255.273,10.6558,93.8456
157,256.909,10.1537,98.4867
158,258.545,9.47001,105.597
159,260.182,8.53254,117.198
160,261.818,7.82797,127.747
161,263.455,6.91655,144.581
162,265.091,6.13692,162.948
163,266.727,5.22053,191.551
164,268.364,4.23989,235.855
165,270,2.38889,418.605
166,271.636,4.19971,238.112
167,273.273,5.18356,192.918
168,274.909,6.38519,156.612
169,276.545,6.98573,143.149
170,278.182,7.80478,128.127
171,279.818,8.59397,116.361
172,281.455,9.30522,107.467
173,283.091,9.84834,101.54
174,284.727,10.6722,93.7014
175,286.364,11.4073,87.663
176,288,12.0717,82.8386
177,289.636,12.6955,78.7678
178,291.273,13.3725,74.7805
179,292.909,13.9772,71.5449
