step,rot_degrees,frame_ms,fps
1,3.6,27.5196,36.3378
2,7.2,32.8727,30.4204
3,10.8,26.0468,38.3924
4,14.4,26.7024,37.4498
5,18,25.2691,39.5741
6,21.6,24.315,41.1269
7,25.2,23.6642,42.258
8,28.8,23.6776,42.2339
9,32.4,22.8449,43.7734
10,36,23.5182,42.5203
11,39.6,21.586,46.3264
12,43.2,21.3339,46.8738
13,46.8,19.7516,50.6288
14,50.4,18.9763,52.6974
15,54,18.092,55.2731
16,57.6,17.0407,58.6832
17,61.2,15.8703,63.0109
18,64.8,14.5849,68.5642
19,68.4,13.5525,73.7869
20,72,11.8993,84.0384
21,75.6,10.5062,95.1823
22,79.2,8.95115,111.717
23,82.8,7.33963,136.247
24,86.4,5.45663,183.263
25,90,2.99542,333.843
26,93.6,5.69812,175.496
27,97.2,7.35684,135.928
28,100.8,8.89883,112.374
29,104.4,10.4901,95.3282
30,108,11.8394,84.4639
31,111.6,13.2526,75.4569
32,115.2,14.5266,68.8393
33,118.8,15.9017,62.8865
34,122.4,16.95,58.997
35,126,19.1222,52.2953
36,129.6,19.4546,51.4017
37,133.2,20.2846,49.2985
38,136.8,21.212,47.1432
39,140.4,22.1344,45.1785
40,144,22.823,43.8155
41,147.6,23.3082,42.9034
42,151.2,23.5629,42.4395
43,154.8,24.0606,41.5617
44,158.4,24.5569,40.7218
45,162,25.4785,39.2488
46,165.6,26.0958,38.3204
47,169.2,26.1889,38.1842
48,172.8,26.4182,37.8527
49,176.4,26.586,37.6138
50,180,26.4866,37.755
51,183.6,26.4349,37.8288
52,187.2,26.2774,38.0555
53,190.8,26.0215,38.4298
54,194.4,25.6376,39.0052
55,198,25.0773,39.8768
56,201.6,24.2951,41.1606
57,205.2,23.9555,41.744
58,208.8,23.8714,41.8912
59,212.4,23.0186,43.443
60,216,22.5314,44.3824
61,219.6,21.8857,45.6918
62,223.2,21.0692,47.4626
63,226.8,20.0956,49.762
64,230.4,19.0638,52.4554
65,234,18.1486,55.1007
66,237.6,17.1642,58.2607
67,241.2,16.0469,62.3174
68,244.8,14.69,68.0733
69,248.4,13.546,73.8225
70,252,12.102,82.6312
71,255.6,10.6301,94.0721
72,259.2,9.15697,109.206
73,262.8,7.65016,130.716
74,266.4,5.28814,189.102
75,270,2.26788,440.941
76,273.6,5.44703,183.586
77,277.2,7.36451,135.786
78,280.8,9.03236,110.713
79,284.4,10.5434,94.8464
80,288,11.9374,83.7707
81,291.6,13.4404,74.4025
82,295.2,14.5607,68.6779
83,298.8,15.8111,63.2466
84,302.4,17.9032,55.8558
85,306,18.5458,53.9204
86,309.6,19.4479,51.4193
87,313.2,20.2881,49.2899
88,316.8,21.2637,47.0285
89,320.4,22.3733,44.696
90,324,23.0288,43.424
91,327.6,23.2089,43.0869
92,331.2,23.5855,42.399
93,334.8,24.0308,41.6133
94,338.4,24.4536,40.8938
95,342,25.1317,39.7904
96,345.6,25.5237,39.1792
97,349.2,25.8379,38.7028
98,352.8,26.0308,38.416
99,356.4,26.0742,38.3521
100,360,26.1828,38.193
