step,rot_degrees,frame_ms,fps
204,333.818,9.76591,102.397
205,335.455,10.1163,98.85
206,337.091,12.9501,77.2195
207,338.727,10.7547,92.9826
208,340.364,11.174,89.4939
209,342,11.531,86.723
210,343.636,11.8527,84.3692
211,345.273,12.2434,81.6766
212,346.909,12.6244,79.212
213,348.545,12.9769,77.0603
214,350.182,13.3543,74.8825
215,351.818,13.8548,72.1773
216,353.455,14.2957,69.951
217,355.091,14.796,67.5857
218,356.727,15.3009,65.3556
219,358.364,15.7742,63.3945
220,360,16.3118,61.3054
