step,rot_degrees,frame_ms,fps
1,1.63636,3.31711,301.467
2,3.27273,8.27835,120.797
3,4.90909,2.14268,466.705
4,6.54545,2.14192,466.871
5,8.18182,2.22782,448.869
6,9.81818,2.13698,467.95
7,11.4545,2.15554,463.92
8,13.0909,2.23387,447.653
9,14.7273,2.40698,415.458
10,16.3636,2.84303,351.737
11,18,2.13129,469.2
12,19.6364,2.11595,472.601
13,21.2727,2.11127,473.649
14,22.9091,2.20533,453.447
15,24.5455,2.23318,447.792
16,26.1818,2.49656,400.551
17,27.8182,2.15018,465.077
18,29.4545,2.11202,473.48
19,31.0909,2.14019,467.247
20,32.7273,2.103,475.51
21,34.3636,2.12881,469.745
22,36,2.11542,472.72
23,37.6364,2.02618,493.54
24,39.2727,2.01116,497.225
25,40.9091,2.05495,486.629
26,42.5455,2.23289,447.85
27,44.1818,1.93653,516.388
28,45.8182,2.02375,494.131
29,47.4545,2.27164,440.212
30,49.0909,2.09761,476.732
31,50.7273,2.12557,470.463
32,52.3636,2.13411,468.579
33,54,2.42853,411.771
34,55.6364,2.10406,475.273
35,57.2727,2.3132,432.301
36,58.9091,2.01574,496.096
37,60.5455,1.93476,516.859
38,62.1818,1.98413,504
39,63.8182,1.97649,505.946
40,65.4545,2.0233,494.241
41,67.0909,1.87798,532.488
42,68.7273,2.01436,496.437
43,70.3636,1.91532,522.107
44,72,1.73544,576.224
45,73.6364,1.79081,558.406
46,75.2727,1.62231,616.405
47,76.9091,1.85167,540.054
48,78.5455,1.52289,656.645
49,80.1818,1.49992,666.703
50,81.8182,1.56151,640.407
51,83.4545,1.51828,658.638
52,85.0909,1.42095,703.755
53,86.7273,1.35574,737.602
54,88.3636,1.30619,765.585
55,90,1.19301,838.212
56,91.6364,1.3767,726.373
57,93.2727,1.30965,763.564
58,94.9091,1.76648,566.096
59,96.5455,1.53432,651.753
60,98.1818,1.54569,646.962
61,99.8182,1.5279,654.492
62,101.455,1.57167,636.264
63,103.091,1.65049,605.883
64,104.727,1.66222,601.606
65,106.364,1.65041,605.912
66,108,1.72527,579.621
67,109.636,1.65939,602.63
68,111.273,1.69615,589.57
69,112.909,2.00686,498.29
70,114.545,1.81327,551.489
71,116.182,1.80121,555.182
72,117.818,2.04618,488.716
73,119.455,1.81495,550.98
74,121.091,1.80082,555.303
75,122.727,1.8649,536.221
76,124.364,1.92772,518.747
77,126,1.84231,542.797
78,127.636,1.98211,504.514
79,129.273,1.88061,531.742
80,130.909,1.99161,502.106
81,132.545,2.03329,491.813
82,134.182,2.01707,495.768
83,135.818,1.98564,503.616
84,137.455,2.0957,477.167
85,139.091,2.06111,485.174
86,140.727,2.01013,497.481
87,142.364,2.10845,474.281
88,144,2.10978,473.984
89,145.636,2.14087,467.101
90,147.273,2.42007,413.212
91,148.909,2.0615,485.085
92,150.545,2.11744,472.268
93,152.182,2.15807,463.377
94,153.818,2.12198,471.258
95,155.455,2.13036,469.405
96,157.091,2.16234,462.463
97,158.727,2.13287,468.852
98,160.364,2.19189,456.227
99,162,2.20556,453.4
100,163.636,2.28729,437.2
101,165.273,2.23237,447.954
102,166.909,2.182,458.294
103,168.545,2.19318,455.96
104,170.182,2.341,427.169
105,171.818,2.22959,448.512
106,173.455,2.36012,423.707
107,175.091,2.49802,400.316
108,176.727,2.49359,401.029
109,178.364,2.46669,405.402
110,180,2.44823,408.458
111,181.636,2.50278,399.555
112,183.273,2.49677,400.517
113,184.909,2.49254,401.196
114,186.545,2.49011,401.589
115,188.182,2.46441,405.776
116,189.818,2.45535,407.273
117,191.455,2.51402,397.769
118,193.091,2.55967,390.675
119,194.727,2.48415,402.552
120,196.364,2.56908,389.244
121,198,2.56899,389.258
122,199.636,3.00216,333.093
123,201.273,2.54851,392.386
124,202.909,2.41789,413.583
125,204.545,11.3293,88.267
126,206.182,2.78117,359.561
127,207.818,4.14788,241.087
128,209.455,4.02302,248.569
129,211.091,3.99195,250.504
130,212.727,2.42377,412.58
131,214.364,2.6911,371.595
132,216,2.73065,366.214
133,217.636,2.94855,339.15
134,219.273,2.46594,405.524
135,220.909,2.49197,401.288
136,222.545,2.49291,401.137
137,224.182,2.25051,444.343
138,225.818,2.22211,450.023
139,227.455,2.24223,445.985
140,229.091,2.24851,444.739
141,230.727,2.19818,454.921
142,232.364,2.20842,452.813
143,234,2.23218,447.993
144,235.636,2.17358,460.071
145,237.273,2.03215,492.09
146,238.909,2.10727,474.547
147,240.545,2.08423,479.794
148,242.182,2.07722,481.411
149,243.818,2.0435,489.356
150,245.455,1.99793,500.519
151,247.091,1.98306,504.272
152,248.727,1.86897,535.054
153,250.364,1.82488,547.982
154,252,2.18965,456.694
155,253.636,1.85809,538.187
156,255.273,1.7252,579.644
157,256.909,1.71887,581.779
158,258.545,1.67304,597.715
159,260.182,1.61489,619.238
160,261.818,1.63198,612.753
161,263.455,1.60585,622.723
162,265.091,1.55291,643.953
163,266.727,1.43034,699.136
164,268.364,1.41318,707.622
165,270,1.21632,822.152
166,271.636,1.40476,711.866
167,273.273,1.47778,676.693
168,274.909,1.68333,594.062
169,276.545,1.56415,639.324
170,278.182,1.56292,639.829
171,279.818,1.63862,610.269
172,281.455,1.73897,575.052
173,283.091,1.6848,593.542
174,284.727,1.7613,567.764
175,286.364,1.79416,557.365
176,288,1.83234,545.75
177,289.636,1.86006,537.616
178,291.273,1.95031,512.738
179,292.909,1.92668,519.028
180,294.545,1.97694,505.834
181,296.182,1.9777,505.639
182,297.818,1.99274,501.821
183,299.455,2.05904,485.663
184,301.091,2.10551,474.945
185,302.727,2.02569,493.659
186,304.364,2.43626,410.466
187,306,2.09323,477.732
188,307.636,2.12396,470.818
189,309.273,2.20544,453.424
190,310.909,2.2351,447.408
191,312.545,2.18365,457.949
192,314.182,2.24791,444.858
193,315.818,2.22988,448.456
194,317.455,2.26696,441.12
195,319.091,2.26295,441.901
196,320.727,2.24305,445.822
197,322.364,2.24832,444.777
198,324,2.27261,440.023
199,325.636,2.29343,436.029
200,327.273,2.51795,397.148
201,328.909,2.38209,419.799
202,330.545,2.32436,430.225
203,332.182,2.39443,417.636
204,333.818,2.3219,430.682
205,335.455,2.33595,428.092
206,337.091,2.41098,414.769
207,338.727,2.39865,416.902
208,340.364,2.33403,428.443
209,342,2.44276,409.373
210,343.636,2.43432,410.792
211,345.273,2.45957,406.575
212,346.909,2.44204,409.494
213,348.545,2.44002,409.834
214,350.182,2.37019,421.907
215,351.818,2.33506,428.254
216,353.455,2.43971,409.884
217,355.091,2.32423,430.249
218,356.727,2.70986,369.023
219,358.364,2.33438,428.379
220,360,2.41294,414.432
