step,rot_degrees,frame_ms,fps
1,1.63636,142.698,7.00778
2,3.27273,132.845,7.52754
3,4.90909,124.206,8.05114
4,6.54545,120.671,8.28697
5,8.18182,111.287,8.98578
6,9.81818,109.435,9.13786
7,11.4545,108.473,9.2189
8,13.0909,106.853,9.35865
9,14.7273,105.577,9.47173
10,16.3636,105.55,9.47416
11,18,103.445,9.66697
12,19.6364,102.341,9.77126
13,21.2727,102.431,9.76265
14,22.9091,101.521,9.85015
15,24.5455,100.06,9.99403
16,26.1818,99.127,10.0881
17,27.8182,115.509,8.6573
18,29.4545,98.1351,10.19
19,31.0909,97.5283,10.2534
20,32.7273,94.6087,10.5699
21,34.3636,93.747,10.667
22,36,91.5367,10.9246
23,37.6364,90.8759,11.004
24,39.2727,91.4457,10.9355
25,40.9091,92.1272,10.8546
26,42.5455,92.5598,10.8038
27,44.1818,93.0852,10.7429
28,45.8182,93.8511,10.6552
29,47.4545,95.1383,10.511
30,49.0909,95.8007,10.4383
31,50.7273,97.0611,10.3028
32,52.3636,99.403,10.0601
33,54,100.525,9.94778
34,55.6364,101.22,9.87947
35,57.2727,102.839,9.72398
36,58.9091,104.089,9.60718
37,60.5455,105.684,9.46216
38,62.1818,106.939,9.3511
39,63.8182,107.431,9.30831
40,65.4545,107.4,9.31102
41,67.0909,107.127,9.33474
42,68.7273,106.958,9.34949
43,70.3636,106.275,9.40957
44,72,105.895,9.44328
45,73.6364,105.456,9.48259
46,75.2727,105.993,9.43459
47,76.9091,105.02,9.52201
48,78.5455,104.716,9.54967
49,80.1818,104.119,9.60436
50,81.8182,103.807,9.63326
51,83.4545,103.69,9.64411
52,85.0909,103.915,9.62329
53,86.7273,103.9,9.62465
54,88.3636,104.186,9.59823
55,90,104.125,9.60388
56,91.6364,105.013,9.52262
57,93.2727,104.303,9.58747
58,94.9091,104.368,9.58152
59,96.5455,103.938,9.62111
60,98.1818,104.003,9.61515
61,99.8182,103.959,9.61922
62,101.455,104.105,9.60568
63,103.091,104.389,9.57957
64,104.727,104.669,9.55389
65,106.364,106.542,9.38594
66,108,108.993,9.17489
67,109.636,105.78,9.4536
68,111.273,106.588,9.38188
69,112.909,108.014,9.25803
70,114.545,107.797,9.27669
71,116.182,108.219,9.24052
72,117.818,130.189,7.68111
73,119.455,143.168,6.98482
74,121.091,127.455,7.84592
75,122.727,108.536,9.21351
76,124.364,110.334,9.06339
77,126,110.432,9.05535
78,127.636,110.984,9.01034
79,129.273,111.959,8.93184
80,130.909,112.906,8.8569
81,132.545,114.226,8.75455
82,134.182,115.01,8.69488
83,135.818,116.006,8.62025
84,137.455,117.004,8.54672
85,139.091,118.046,8.4713
86,140.727,118.58,8.43313
87,142.364,119.604,8.36094
88,144,119.794,8.3477
89,145.636,121.324,8.24241
90,147.273,122.905,8.13636
91,148.909,124.07,8.05995
92,150.545,125.064,7.99589
93,152.182,125.723,7.95397
94,153.818,126.531,7.90318
95,155.455,128.125,7.80486
96,157.091,128.331,7.79234
97,158.727,128.32,7.79301
98,160.364,127.973,7.81414
99,162,128.509,7.78158
100,163.636,129.109,7.7454
101,165.273,129.774,7.70568
102,166.909,130.608,7.6565
103,168.545,132.038,7.57359
104,170.182,132.591,7.54198
105,171.818,133.243,7.50508
106,173.455,134.419,7.43941
107,175.091,135.813,7.36308
108,176.727,136.229,7.34057
109,178.364,137.361,7.28008
110,180,137.369,7.27967
111,181.636,137.412,7.27738
112,183.273,139.19,7.18445
113,184.909,140.219,7.13168
114,186.545,141.619,7.0612
115,188.182,140.913,7.09656
116,189.818,141.688,7.05775
117,191.455,142.531,7.01604
118,193.091,141.453,7.06946
119,194.727,141.275,7.07838
120,196.364,142.385,7.02319
121,198,143.947,6.94701
122,199.636,144.21,6.93434
123,201.273,144.616,6.91486
124,202.909,146.894,6.80763
125,204.545,147.67,6.77183
126,206.182,149.487,6.68955
127,207.818,150.553,6.64219
128,209.455,151.164,6.61534
129,211.091,151.949,6.58114
130,212.727,153.636,6.5089
131,214.364,154.675,6.46516
132,216,154.703,6.464
133,217.636,155.485,6.4315
134,219.273,156.195,6.40227
135,220.909,156.348,6.39599
136,222.545,156.706,6.38137
137,224.182,157.012,6.36894
138,225.818,158.459,6.31078
139,227.455,159.407,6.27326
140,229.091,162.93,6.1376
141,230.727,164.022,6.09673
142,232.364,164.981,6.06131
143,234,167.122,5.98366
144,235.636,168.94,5.91927
145,237.273,170.124,5.87806
146,238.909,170.367,5.86967
147,240.545,170.909,5.85108
148,242.182,171.647,5.8259
149,243.818,172.697,5.79048
150,245.455,172.946,5.78215
151,247.091,173.639,5.75907
152,248.727,173.712,5.75667
153,250.364,173.937,5.7492
154,252,173.268,5.77142
155,253.636,173.236,5.77248
156,255.273,173.049,5.77871
157,256.909,172.539,5.79579
158,258.545,172.325,5.80298
159,260.182,172.167,5.80831
160,261.818,171.646,5.82594
161,263.455,171.937,5.81609
162,265.091,171.18,5.8418
163,266.727,171.146,5.84297
164,268.364,170.84,5.85343
165,270,170.671,5.85923
166,271.636,170.629,5.86068
167,273.273,171.032,5.84686
168,274.909,171.244,5.83963
169,276.545,170.946,5.84982
170,278.182,170.97,5.84897
171,279.818,170.196,5.87559
172,281.455,170.384,5.86908
173,283.091,171.125,5.84368
174,284.727,170.931,5.8503
175,286.364,172.039,5.81264
176,288,171.354,5.83588
177,289.636,171.163,5.84237
178,291.273,170.777,5.85559
179,292.909,172.455,5.7986
180,294.545,171.529,5.82991
181,296.182,173.11,5.77669
182,297.818,172,5.81395
183,299.455,171.015,5.84744
