step,rot_degrees,frame_ms,fps
1,1.63636,29.4113,34.0005
2,3.27273,34.0571,29.3625
3,4.90909,27.2186,36.7395
4,6.54545,26.8895,37.1893
5,8.18182,26.4018,37.8762
6,9.81818,26.0627,38.369
7,11.4545,25.7159,38.8865
8,13.0909,25.2928,39.5369
9,14.7273,24.991,40.0144
10,16.3636,24.6648,40.5435
11,18,24.2561,41.2267
12,19.6364,23.9485,41.7562
13,21.2727,23.745,42.1142
14,22.9091,24.1072,41.4814
15,24.5455,24.1084,41.4793
16,26.1818,24.3195,41.1193
17,27.8182,22.9905,43.4963
18,29.4545,22.761,43.9348
19,31.0909,22.4675,44.5087
20,32.7273,22.1234,45.201
21,34.3636,22.1956,45.0539
22,36,22.0928,45.2637
23,37.6364,22.0007,45.4531
24,39.2727,21.8451,45.777
25,40.9091,21.7072,46.0677
26,42.5455,21.6362,46.2188
27,44.1818,21.6751,46.1358
28,45.8182,21.5179,46.473
29,47.4545,21.6878,46.1088
30,49.0909,21.9011,45.6597
31,50.7273,22.1059,45.2369
32,52.3636,22.3516,44.7394
33,54,22.3892,44.6644
34,55.6364,22.2284,44.9875
35,57.2727,22.3362,44.7703
36,58.9091,22.446,44.5514
37,60.5455,22.3226,44.7977
38,62.1818,22.4815,44.481
39,63.8182,22.5855,44.2761
40,65.4545,22.6923,44.0677
41,67.0909,22.7873,43.8842
42,68.7273,22.804,43.852
43,70.3636,22.9083,43.6523
44,72,22.8556,43.7529
45,73.6364,23.0599,43.3654
46,75.2727,22.851,43.7617
47,76.9091,22.8183,43.8246
48,78.5455,23.1391,43.2169
49,80.1818,22.5843,44.2786
50,81.8182,22.4856,44.473
51,83.4545,22.2632,44.9172
52,85.0909,22.1095,45.2294
53,86.7273,22.0063,45.4415
54,88.3636,21.9643,45.5285
55,90,23.2064,43.0916
56,91.6364,38.1729,26.1966
57,93.2727,24.827,40.2787
58,94.9091,22.9122,43.645
59,96.5455,23.3355,42.8532
60,98.1818,23.3034,42.9121
61,99.8182,23.2722,42.9697
62,101.455,23.5647,42.4364
63,103.091,23.7126,42.1717
64,104.727,23.8858,41.8659
65,106.364,23.992,41.6806
66,108,24.2711,41.2012
67,109.636,24.2034,41.3165
68,111.273,24.4789,40.8515
69,112.909,24.5622,40.7129
70,114.545,24.5736,40.6941
71,116.182,24.5573,40.7211
72,117.818,24.7825,40.3511
73,119.455,24.3752,41.0253
74,121.091,24.261,41.2184
75,122.727,24.3247,41.1105
76,124.364,24.3257,41.1089
77,126,24.4996,40.8169
78,127.636,24.3067,41.141
79,129.273,24.3804,41.0166
80,130.909,24.466,40.873
81,132.545,24.5719,40.6969
82,134.182,24.5618,40.7135
83,135.818,24.6648,40.5435
84,137.455,24.0526,41.5755
