step,rot_degrees,frame_ms,fps
1,1.63636,1.62949,613.691
2,3.27273,1.73511,576.334
3,4.90909,1.53837,650.038
4,6.54545,1.43237,698.143
5,8.18182,1.52333,656.455
6,9.81818,1.51738,659.03
7,11.4545,2.71964,367.696
8,13.0909,1.52022,657.801
9,14.7273,1.42979,699.406
10,16.3636,1.43581,696.472
11,18,1.56683,638.233
12,19.6364,1.56682,638.237
13,21.2727,3.56634,280.399
14,22.9091,1.41429,707.071
15,24.5455,1.44463,692.217
16,26.1818,1.4329,697.885
17,27.8182,1.42422,702.136
18,29.4545,1.41858,704.928
19,31.0909,1.47978,675.776
20,32.7273,1.41892,704.764
21,34.3636,1.44349,692.764
22,36,1.41113,708.652
23,37.6364,1.41535,706.54
24,39.2727,1.40557,711.455
25,40.9091,1.47853,676.348
26,42.5455,1.46067,684.615
27,44.1818,1.48149,674.995
28,45.8182,1.51453,660.273
29,47.4545,1.55238,644.173
30,49.0909,1.53835,650.046
31,50.7273,1.42783,700.362
32,52.3636,1.42726,700.643
33,54,1.42521,701.652
34,55.6364,1.49352,669.56
35,57.2727,1.44007,694.413
36,58.9091,1.81418,551.214
37,60.5455,1.45695,686.367
38,62.1818,1.51043,662.064
39,63.8182,1.51883,658.4
40,65.4545,1.51183,661.45
41,67.0909,1.45534,687.123
42,68.7273,1.45766,686.032
43,70.3636,1.45928,685.269
44,72,1.44841,690.412
45,73.6364,1.46634,681.968
46,75.2727,2.73521,365.602
47,76.9091,1.51421,660.412
48,78.5455,1.44901,690.125
49,80.1818,1.5156,659.806
50,81.8182,1.51179,661.467
51,83.4545,1.51473,660.185
52,85.0909,1.48691,672.534
53,86.7273,1.50069,666.36
54,88.3636,1.52135,657.311
55,90,1.52624,655.205
56,91.6364,1.75073,571.192
57,93.2727,1.53983,649.421
58,94.9091,1.53825,650.089
59,96.5455,1.55215,644.268
60,98.1818,1.45909,685.358
61,99.8182,1.54702,646.405
62,101.455,1.52236,656.874
63,103.091,1.52619,655.227
64,104.727,1.54673,646.526
65,106.364,1.54456,647.432
66,108,1.53083,653.242
67,109.636,1.54432,647.533
68,111.273,1.53193,652.771
69,112.909,1.4705,680.039
70,114.545,1.56159,640.375
71,116.182,1.55496,643.102
72,117.818,1.52377,656.265
73,119.455,1.55959,641.193
74,121.091,1.52736,654.724
