step,rot_degrees,frame_ms,fps
1,9,74.4194,13.4374
2,18,49.694,20.1231
3,27,46.4281,21.5387
4,36,42.6189,23.4638
5,45,35.9482,27.8178
6,54,52.8635,18.9166
7,63,36.6114,27.3139
8,72,36.1876,27.6338
9,81,34.499,28.9863
10,90,33.6985,29.6749
11,99,34.2665,29.183
12,108,35.3032,28.326
13,117,37.7158,26.5141
14,126,36.4695,27.4202
15,135,36.8853,27.1111
16,144,37.1426,26.9233
17,153,38.0167,26.3042
18,162,38.2051,26.1745
19,171,38.8857,25.7164
20,180,38.7068,25.8353
21,189,39.9045,25.0599
22,198,41.3929,24.1587
23,207,43.2014,23.1474
24,216,43.7828,22.84
25,225,45.0854,22.1801
26,234,46.9353,21.3059
27,243,47.1979,21.1874
28,252,47.3905,21.1013
29,261,46.4635,21.5223
30,270,46.0181,21.7306
31,279,46.928,21.3092
32,288,47.7356,20.9487
33,297,48.8359,20.4767
34,306,48.7912,20.4955
35,315,48.4233,20.6512
36,324,47.4239,21.0864
37,333,45.9373,21.7688
38,342,44.0087,22.7228
39,351,39.1219,25.5611
40,360,37.0198,27.0126
