step,rot_degrees,frame_ms,fps
1,1.63636,64.9003,15.4082
2,3.27273,87.5035,11.4281
3,4.90909,37.2043,26.8786
4,6.54545,24.3098,41.1356
5,8.18182,24.1129,41.4716
6,9.81818,24.943,40.0914
7,11.4545,24.2675,41.2075
8,13.0909,24.0332,41.6092
9,14.7273,23.753,42.0999
10,16.3636,23.886,41.8656
11,18,23.8229,41.9765
12,19.6364,23.3791,42.7733
13,21.2727,23.0329,43.4162
14,22.9091,22.8406,43.7817
15,24.5455,22.4971,44.4501
16,26.1818,23.2478,43.0148
17,27.8182,22.2366,44.9708
18,29.4545,22.3212,44.8004
19,31.0909,21.992,45.4711
20,32.7273,22.2871,44.869
21,34.3636,22.117,45.214
22,36,22.1742,45.0974
23,37.6364,22.0302,45.3923
24,39.2727,21.9903,45.4747
25,40.9091,21.6117,46.2712
26,42.5455,21.6905,46.1031
27,44.1818,21.7009,46.081
28,45.8182,21.4352,46.6523
29,47.4545,21.6063,46.2828
30,49.0909,21.677,46.1319
31,50.7273,21.6898,46.1047
32,52.3636,21.4092,46.7089
33,54,21.6194,46.2548
34,55.6364,21.4289,46.666
35,57.2727,21.3845,46.7628
36,58.9091,21.6251,46.2426
37,60.5455,21.3603,46.8159
38,62.1818,21.6841,46.1168
39,63.8182,21.4086,46.7101
40,65.4545,21.5126,46.4845
41,67.0909,21.2491,47.0608
42,68.7273,21.1913,47.1892
43,70.3636,21.351,46.8363
44,72,21.1098,47.3714
45,73.6364,20.7309,48.2371
46,75.2727,20.5585,48.6418
47,76.9091,20.4918,48.8001
48,78.5455,20.5492,48.6638
49,80.1818,19.8445,50.3918
50,81.8182,19.709,50.7383
51,83.4545,24.5928,40.6623
52,85.0909,27.3382,36.5789
53,86.7273,19.4348,51.454
54,88.3636,19.2662,51.9044
55,90,19.1479,52.2251
56,91.6364,19.0589,52.469
57,93.2727,19.4125,51.5131
58,94.9091,19.443,51.4323
59,96.5455,20.1848,49.5422
60,98.1818,20.2222,49.4506
61,99.8182,20.4688,48.8549
62,101.455,20.7425,48.2103
63,103.091,20.5757,48.601
64,104.727,21.2906,46.9691
65,106.364,20.9326,47.7724
66,108,21.1343,47.3164
67,109.636,21.1873,47.1981
68,111.273,21.399,46.7312
69,112.909,21.1754,47.2245
70,114.545,21.5364,46.433
71,116.182,21.5579,46.3867
72,117.818,22.0298,45.393
73,119.455,21.3296,46.8832
74,121.091,21.5883,46.3214
75,122.727,21.1033,47.3859
76,124.364,21.1303,47.3254
77,126,21.0903,47.4151
78,127.636,21.4531,46.6133
79,129.273,21.09,47.4159
80,130.909,21.3134,46.9189
81,132.545,21.0335,47.5431
82,134.182,20.8956,47.8569
83,135.818,20.9803,47.6638
84,137.455,20.7954,48.0877
85,139.091,20.7913,48.097
86,140.727,20.6903,48.3319
87,142.364,20.5849,48.5792
88,144,20.767,48.1532
89,145.636,20.9764,47.6726
90,147.273,21.0739,47.452
91,148.909,21.0518,47.502
92,150.545,21.0457,47.5157
93,152.182,21.1633,47.2516
94,153.818,21.3563,46.8247
95,155.455,21.4231,46.6785
96,157.091,21.3015,46.9451
97,158.727,21.327,46.8889
98,160.364,21.6162,46.2617
99,162,21.5552,46.3924
100,163.636,21.9288,45.6021
101,165.273,21.7601,45.9557
102,166.909,22.2548,44.9341
103,168.545,22.0073,45.4395
104,170.182,22.1292,45.1892
105,171.818,23.1624,43.1734
106,173.455,23.0092,43.4608
107,175.091,25.051,39.9185
108,176.727,23.7008,42.1927
109,178.364,23.7578,42.0914
110,180,23.5522,42.4589
111,181.636,23.6896,42.2127
112,183.273,23.7123,42.1723
113,184.909,24.1019,41.4905
114,186.545,24.2335,41.2652
115,188.182,24.612,40.6306
116,189.818,24.6368,40.5897
117,191.455,24.8818,40.19
118,193.091,25.016,39.9745
119,194.727,25.1924,39.6946
120,196.364,25.2073,39.6711
121,198,25.379,39.4027
122,199.636,25.4142,39.3481
123,201.273,25.5192,39.1861
124,202.909,25.7539,38.829
125,204.545,26.1275,38.2739
126,206.182,26.1695,38.2125
127,207.818,26.5952,37.6008
128,209.455,26.5927,37.6044
129,211.091,27.0853,36.9204
130,212.727,26.8937,37.1834
131,214.364,27.1628,36.8151
132,216,27.1859,36.7837
133,217.636,27.1908,36.7771
134,219.273,27.1381,36.8486
135,220.909,27.2692,36.6715
136,222.545,27.0727,36.9375
137,224.182,27.0021,37.0341
138,225.818,27.1203,36.8727
139,227.455,26.993,37.0466
140,229.091,26.9321,37.1304
141,230.727,27.1727,36.8016
142,232.364,27.0763,36.9327
143,234,27.4782,36.3925
144,235.636,27.337,36.5805
145,237.273,26.8837,37.1973
146,238.909,25.8153,38.7367
147,240.545,25.4015,39.3678
148,242.182,25.5564,39.1291
149,243.818,25.3248,39.487
150,245.455,26.6299,37.5517
151,247.091,25.8113,38.7427
152,248.727,25.5524,39.1353
153,250.364,25.2817,39.5542
154,252,25.1906,39.6974
155,253.636,24.7054,40.477
156,255.273,24.7972,40.3271
157,256.909,25.1004,39.8399
158,258.545,24.2528,41.2323
159,260.182,24.0095,41.6502
160,261.818,23.7402,42.1226
161,263.455,23.674,42.2404
162,265.091,23.2779,42.9592
163,266.727,23.0918,43.3054
164,268.364,22.8998,43.6686
165,270,22.5772,44.2924
166,271.636,22.5548,44.3364
167,273.273,22.9886,43.4999
168,274.909,23.1801,43.1404
169,276.545,23.2785,42.9581
170,278.182,23.332,42.8596
171,279.818,23.5264,42.5055
172,281.455,24.0558,41.5699
173,283.091,24.1993,41.3236
174,284.727,24.4299,40.9335
175,286.364,24.4531,40.8946
176,288,24.8087,40.3084
177,289.636,24.8653,40.2168
178,291.273,26.2661,38.0719
179,292.909,25.5813,39.0911
180,294.545,25.1679,39.7332
181,296.182,24.7478,40.4076
182,297.818,24.5269,40.7715
183,299.455,24.6562,40.5578
184,301.091,24.6529,40.5632
185,302.727,24.7496,40.4046
186,304.364,25.0958,39.8473
187,306,25.1121,39.8215
188,307.636,25.1645,39.7386
189,309.273,25.4957,39.2223
190,310.909,25.5081,39.2032
191,312.545,25.3568,39.4372
192,314.182,25.5084,39.2028
193,315.818,25.4488,39.2945
194,317.455,25.6865,38.9309
195,319.091,25.847,38.6892
196,320.727,25.7806,38.7889
197,322.364,25.9641,38.5147
198,324,26.0037,38.4561
199,325.636,25.8683,38.6574
200,327.273,25.7429,38.8456
201,328.909,25.9678,38.5093
202,330.545,25.5775,39.0969
203,332.182,25.622,39.029
204,333.818,25.6622,38.9679
205,335.455,25.3949,39.378
206,337.091,25.4702,39.2616
207,338.727,25.5207,39.1838
208,340.364,25.3631,39.4274
209,342,25.1998,39.6828
210,343.636,25.1188,39.8108
211,345.273,25.5004,39.2151
212,346.909,24.9907,40.0148
213,348.545,24.8809,40.1915
214,350.182,24.7128,40.4649
215,351.818,24.6549,40.5598
216,353.455,24.4453,40.9076
217,355.091,24.0718,41.5423
218,356.727,23.9136,41.8171
219,358.364,23.8096,41.9999
220,360,23.8392,41.9476
