step,rot_degrees,frame_ms,fps
1,1.63636,1.3718,728.971
2,3.27273,1.52872,654.14
3,4.90909,1.50826,663.018
4,6.54545,1.45234,688.544
5,8.18182,1.48453,673.614
6,9.81818,2.01219,496.97
7,11.4545,2.64094,378.654
8,13.0909,1.88664,530.042
9,14.7273,1.72014,581.349
10,16.3636,1.44379,692.62
11,18,1.62514,615.333
12,19.6364,2.06891,483.347
13,21.2727,1.46484,682.667
14,22.9091,1.38135,723.928
15,24.5455,1.43876,695.042
16,26.1818,1.57162,636.284
17,27.8182,1.38823,720.343
18,29.4545,1.4421,693.434
19,31.0909,1.37926,725.027
20,32.7273,1.3729,728.386
21,34.3636,1.3699,729.979
22,36,1.437,695.894
23,37.6364,1.3651,732.545
24,39.2727,1.36443,732.906
25,40.9091,1.4369,695.943
26,42.5455,1.4516,688.896
27,44.1818,1.68141,594.738
28,45.8182,1.54712,646.363
29,47.4545,1.47843,676.395
30,49.0909,1.47118,679.724
31,50.7273,1.40668,710.893
32,52.3636,1.40982,709.312
33,54,1.4082,710.124
34,55.6364,1.78847,559.138
35,57.2727,1.40883,709.811
36,58.9091,1.40738,710.538
37,60.5455,1.45,689.653
38,62.1818,1.4321,698.275
39,63.8182,1.42968,699.455
40,65.4545,1.40832,710.063
41,67.0909,1.4117,708.365
42,68.7273,1.45725,686.225
43,70.3636,1.46658,681.861
44,72,1.47066,679.965
45,73.6364,1.46336,683.359
46,75.2727,2.13461,468.469
47,76.9091,1.40463,711.932
48,78.5455,1.41874,704.849
49,80.1818,1.48708,672.457
50,81.8182,1.48395,673.878
51,83.4545,1.45852,685.626
52,85.0909,1.4956,668.628
53,86.7273,1.47689,677.096
54,88.3636,1.60998,621.127
55,90,1.46699,681.67
56,91.6364,1.4161,706.165
57,93.2727,1.47916,676.06
58,94.9091,1.46861,680.916
59,96.5455,1.53648,650.839
60,98.1818,1.45208,688.668
61,99.8182,1.50303,665.325
62,101.455,1.4712,679.715
63,103.091,1.40263,712.944
64,104.727,1.47153,679.562
65,106.364,1.47324,678.777
66,108,1.47531,677.823
67,109.636,1.47515,677.897
68,111.273,1.40477,711.861
69,112.909,1.47932,675.986
70,114.545,1.44091,694.008
71,116.182,1.40723,710.614
72,117.818,1.47942,675.941
73,119.455,1.43267,697.997
74,121.091,1.46741,681.474
75,122.727,1.47363,678.597
76,124.364,1.40234,713.092
77,126,1.42955,699.523
78,127.636,1.43187,698.388
79,129.273,1.78307,560.832
80,130.909,1.40282,712.848
81,132.545,1.39319,717.779
82,134.182,1.40389,712.308
