step,rot_degrees,frame_ms,fps
1,1.8,1.61935,617.533
2,3.6,8.13484,122.928
3,5.4,1.84931,540.742
4,7.2,1.55189,644.377
5,9,1.99644,500.891
6,10.8,2.09978,476.241
7,12.6,1.49769,667.693
8,14.4,1.85482,539.135
9,16.2,1.63036,613.363
10,18,1.48761,672.217
11,19.8,1.47545,677.758
12,21.6,1.69794,588.947
13,23.4,2.09265,477.862
14,25.2,1.47616,677.432
15,27,1.47302,678.879
16,28.8,1.50305,665.312
17,30.6,1.4563,686.674
18,32.4,1.48752,672.258
19,34.2,1.48959,671.326
20,36,1.47934,675.977
21,37.8,1.47701,677.046
22,39.6,1.43653,696.122
23,41.4,1.44906,690.102
24,43.2,1.44539,691.852
25,45,1.45653,686.565
26,46.8,1.44235,693.313
27,48.6,1.47859,676.32
28,50.4,1.44512,691.982
29,52.2,1.50152,665.991
30,54,1.49169,670.379
31,55.8,1.45528,687.151
32,57.6,1.4695,680.503
33,59.4,1.50108,666.187
34,61.2,1.46501,682.588
35,63,1.83146,546.013
36,64.8,1.47806,676.564
37,66.6,1.4959,668.493
38,68.4,1.5112,661.725
39,70.2,1.54276,648.189
40,72,1.4749,678.012
41,73.8,1.47533,677.814
42,75.6,1.50175,665.889
43,77.4,1.534,651.889
44,79.2,1.466,682.126
45,81,1.46812,681.144
46,82.8,1.50258,665.52
47,84.6,1.50475,664.563
48,86.4,1.54352,647.869
49,88.2,1.50699,663.574
50,90,1.51651,659.409
51,91.8,1.51739,659.025
52,93.6,1.47083,679.887
53,95.4,1.47109,679.766
54,97.2,1.52306,656.572
55,99,1.637,610.874
56,100.8,1.46813,681.139
57,102.6,1.52983,653.669
58,104.4,1.60397,623.455
59,106.2,1.49142,670.501
60,108,1.52937,653.862
61,109.8,1.54708,646.38
62,111.6,1.49942,666.925
63,113.4,1.50172,665.902
64,115.2,1.53086,653.229
65,117,1.54055,649.121
66,118.8,1.53344,652.128
67,120.6,1.54223,648.412
68,122.4,1.5334,652.144
69,124.2,1.53305,652.294
70,126,1.57988,632.959
71,127.8,1.53454,651.659
72,129.6,1.49626,668.332
73,131.4,1.54284,648.155
74,133.2,1.46347,683.308
75,135,1.48763,672.212
76,136.8,1.53498,651.476
77,138.6,1.48328,674.183
78,140.4,1.48571,673.078
79,142.2,1.4985,667.336
80,144,1.90194,525.778
81,145.8,1.48272,674.438
82,147.6,1.50735,663.415
83,149.4,1.54527,647.134
84,151.2,1.56461,639.136
85,153,1.56675,638.266
86,154.8,1.5665,638.364
87,156.6,1.56572,638.683
88,158.4,1.54952,645.36
89,160.2,1.51581,659.714
90,162,1.58338,631.561
91,163.8,1.5537,643.624
92,165.6,1.53089,653.216
93,167.4,1.59812,625.733
94,169.2,1.566,638.568
95,171,1.60688,622.323
96,172.8,1.61395,619.599
97,174.6,1.55382,643.575
98,176.4,1.60385,623.501
99,178.2,1.60598,622.673
100,180,1.79007,558.637
101,181.8,1.60535,622.918
102,183.6,1.60801,621.885
103,185.4,1.50985,662.319
104,187.2,1.6318,612.82
105,189,1.82062,549.264
106,190.8,1.74781,572.145
107,192.6,1.82572,547.73
108,194.4,1.77838,562.31
109,196.2,1.8216,548.968
110,198,1.79398,557.421
111,199.8,1.82159,548.971
112,201.6,1.78561,560.032
113,203.4,1.78576,559.985
114,205.2,1.79353,557.561
115,207,1.83388,545.291
116,208.8,1.79604,556.78
117,210.6,1.86082,537.396
118,212.4,1.82807,547.024
119,214.2,1.83366,545.357
120,216,1.83221,545.789
121,217.8,1.82566,547.748
122,219.6,1.79058,558.478
123,221.4,1.83226,545.774
124,223.2,1.76047,568.029
125,225,2.22323,449.796
126,226.8,1.83589,544.696
127,228.6,1.81939,549.636
128,230.4,1.79402,557.408
129,232.2,1.82494,547.964
130,234,1.78896,558.985
131,235.8,1.78231,561.071
132,237.6,1.81157,552.007
133,239.4,1.80907,552.771
134,241.2,1.79517,557.05
135,243,1.80531,553.922
136,244.8,1.79326,557.645
137,246.6,1.73357,576.844
138,248.4,1.78457,560.359
139,250.2,1.81539,550.846
140,252,1.77663,562.862
141,253.8,1.77089,564.687
142,255.6,1.74851,571.916
143,257.4,1.76341,567.083
144,259.2,1.70511,586.473
145,261,1.94274,514.737
146,262.8,1.76257,567.354
147,264.6,1.7634,567.087
148,266.4,1.66497,600.611
149,268.2,1.72602,579.368
150,270,1.72495,579.728
151,271.8,1.75804,568.816
152,273.6,1.71794,582.091
153,275.4,1.69421,590.247
154,277.2,1.72202,580.713
155,279,1.75827,568.741
156,280.8,1.72612,579.335
157,282.6,1.75907,568.482
158,284.4,1.75974,568.265
159,286.2,1.72858,578.509
160,288,1.76072,567.948
161,289.8,1.72952,578.193
162,291.6,1.74569,572.841
163,293.4,1.7671,565.9
164,295.2,1.74174,574.139
165,297,1.76281,567.277
166,298.8,1.77086,564.696
167,300.6,1.74647,572.585
168,302.4,1.7708,564.716
169,304.2,1.76949,565.134
170,306,1.72291,580.413
171,307.8,2.06611,484
172,309.6,1.77029,564.879
173,311.4,1.73249,577.204
174,313.2,1.76542,566.436
175,315,1.76505,566.556
176,316.8,1.74086,574.43
177,318.6,1.76442,566.758
178,320.4,1.72861,578.498
179,322.2,1.74883,571.81
180,324,1.76745,565.788
181,325.8,1.73539,576.238
182,327.6,1.74309,573.694
183,329.4,1.76289,567.251
184,331.2,1.79145,558.206
185,333,1.69726,589.184
186,334.8,1.77943,561.978
187,336.6,1.72407,580.021
188,338.4,1.74136,574.264
189,340.2,1.69181,591.082
190,342,1.94882,513.131
191,343.8,1.74063,574.506
192,345.6,1.75613,569.432
193,347.4,1.68013,595.192
194,349.2,1.72046,581.241
195,351,1.7323,577.267
196,352.8,3.81594,262.059
197,354.6,3.76195,265.82
198,356.4,3.75399,266.383
199,358.2,3.76788,265.401
200,360,3.7093,269.593
