step,rot_degrees,frame_ms,fps
1,1.63636,10.078,99.226
2,3.27273,16.9911,58.8542
3,4.90909,10.6979,93.4761
4,6.54545,10.731,93.188
5,8.18182,8.60429,116.221
6,9.81818,16.1186,62.0403
7,11.4545,9.36867,106.739
8,13.0909,8.50763,117.542
9,14.7273,8.7231,114.638
10,16.3636,8.68383,115.157
11,18,8.62683,115.917
12,19.6364,8.59364,116.365
13,21.2727,8.48724,117.824
14,22.9091,8.43738,118.52
15,24.5455,8.28817,120.654
16,26.1818,8.21573,121.718
17,27.8182,8.1314,122.98
18,29.4545,8.04477,124.304
19,31.0909,8.03895,124.394
20,32.7273,8.08773,123.644
21,34.3636,9.52076,105.034
22,36,7.96064,125.618
23,37.6364,8.1291,123.015
24,39.2727,7.88714,126.789
25,40.9091,7.83694,127.601
26,42.5455,7.90302,126.534
27,44.1818,7.82805,127.746
28,45.8182,7.69887,129.889
29,47.4545,7.62005,131.233
30,49.0909,7.63563,130.965
31,50.7273,7.5636,132.212
32,52.3636,7.54875,132.472
33,54,7.48149,133.663
34,55.6364,7.47268,133.821
35,57.2727,7.43659,134.47
36,58.9091,7.37067,135.673
37,60.5455,7.31512,136.703
38,62.1818,7.30356,136.92
39,63.8182,15.4629,64.6709
40,65.4545,7.20147,138.861
41,67.0909,9.03423,110.69
42,68.7273,10.7665,92.8805
43,70.3636,7.19113,139.06
44,72,7.45898,134.067
45,73.6364,7.05324,141.779
46,75.2727,6.90125,144.901
47,76.9091,6.92517,144.401
48,78.5455,6.81726,146.687
49,80.1818,6.76234,147.878
50,81.8182,6.68252,149.644
51,83.4545,6.67428,149.829
52,85.0909,6.5391,152.926
53,86.7273,6.68079,149.683
54,88.3636,6.52961,153.148
55,90,6.48361,154.235
56,91.6364,6.37831,156.781
57,93.2727,6.37927,156.758
58,94.9091,6.47313,154.485
59,96.5455,6.59024,151.74
60,98.1818,7.12443,140.362
61,99.8182,6.76792,147.756
62,101.455,6.93263,144.245
63,103.091,7.36474,135.782
64,104.727,7.13116,140.23
65,106.364,7.17381,139.396
66,108,7.26625,137.623
67,109.636,7.32128,136.588
68,111.273,7.39221,135.278
69,112.909,7.49291,133.459
70,114.545,7.53389,132.734
71,116.182,7.55342,132.39
72,117.818,7.63353,131.001
73,119.455,7.70088,129.855
74,121.091,7.75499,128.949
75,122.727,7.83154,127.689
76,124.364,7.82566,127.785
77,126,7.90458,126.509
78,127.636,7.95301,125.738
79,129.273,8.01215,124.81
80,130.909,16.1907,61.764
81,132.545,8.12069,123.142
82,134.182,8.21707,121.698
83,135.818,8.30332,120.434
84,137.455,8.37557,119.395
85,139.091,8.39127,119.172
86,140.727,8.36408,119.559
87,142.364,8.43099,118.61
88,144,8.44112,118.468
89,145.636,8.49322,117.741
90,147.273,8.55063,116.95
91,148.909,8.55383,116.907
92,150.545,8.55184,116.934
93,152.182,8.66808,115.366
94,153.818,8.75983,114.158
95,155.455,8.81403,113.455
96,157.091,8.85975,112.87
97,158.727,8.91105,112.22
98,160.364,8.95472,111.673
99,162,8.9961,111.159
100,163.636,9.03827,110.641
101,165.273,9.07505,110.192
102,166.909,9.12822,109.55
103,168.545,9.17388,109.005
104,170.182,9.21373,108.534
105,171.818,9.19753,108.725
106,173.455,9.20716,108.611
107,175.091,9.27516,107.815
108,176.727,9.28285,107.726
109,178.364,9.27187,107.853
110,180,9.32859,107.197
111,181.636,9.93769,100.627
112,183.273,9.34693,106.987
113,184.909,9.50795,105.175
114,186.545,9.52453,104.992
115,188.182,9.48937,105.381
116,189.818,9.51791,105.065
117,191.455,9.52934,104.939
118,193.091,9.57348,104.455
119,194.727,9.54746,104.74
120,196.364,9.56568,104.54
121,198,9.90331,100.976
122,199.636,9.61323,104.023
123,201.273,9.59918,104.176
124,202.909,9.6368,103.769
125,204.545,9.65484,103.575
126,206.182,9.66409,103.476
127,207.818,9.69026,103.196
128,209.455,9.71801,102.902
129,211.091,9.69688,103.126
130,212.727,9.69065,103.192
131,214.364,9.70213,103.07
132,216,9.67382,103.372
133,217.636,9.6574,103.548
134,219.273,9.64424,103.689
135,220.909,9.61145,104.043
136,222.545,9.64051,103.729
137,224.182,9.60343,104.129
138,225.818,9.55586,104.648
139,227.455,9.45404,105.775
140,229.091,9.40644,106.31
141,230.727,9.35368,106.91
142,232.364,9.28625,107.686
143,234,9.22027,108.457
144,235.636,9.17364,109.008
145,237.273,9.09054,110.005
146,238.909,9.03845,110.638
147,240.545,8.99333,111.194
148,242.182,8.97229,111.454
149,243.818,8.89143,112.468
150,245.455,8.82928,113.26
151,247.091,8.74288,114.379
152,248.727,8.67064,115.332
153,250.364,8.57022,116.683
154,252,8.48287,117.885
155,253.636,8.40119,119.031
156,255.273,8.33929,119.914
157,256.909,8.29649,120.533
158,258.545,8.18045,122.243
159,260.182,8.14957,122.706
160,261.818,8.04681,124.273
161,263.455,8.00314,124.951
162,265.091,7.75805,128.898
163,266.727,7.73776,129.236
164,268.364,7.58412,131.854
165,270,7.68059,130.198
166,271.636,7.68021,130.205
167,273.273,7.83676,127.604
168,274.909,7.99669,125.052
169,276.545,8.0849,123.687
170,278.182,8.16064,122.539
171,279.818,8.43698,118.526
172,281.455,8.34004,119.903
173,283.091,8.44219,118.453
174,284.727,8.50477,117.581
175,286.364,8.52063,117.362
176,288,8.62775,115.905
177,289.636,8.89145,112.468
178,291.273,8.75731,114.19
179,292.909,8.86566,112.795
180,294.545,8.9622,111.58
181,296.182,9.06062,110.368
182,297.818,9.69567,103.139
183,299.455,9.19698,108.731
184,301.091,9.25161,108.089
185,302.727,9.2768,107.796
186,304.364,9.38908,106.507
187,306,9.39737,106.413
188,307.636,9.40309,106.348
189,309.273,9.49686,105.298
190,310.909,9.47989,105.486
191,312.545,9.51392,105.109
192,314.182,9.50609,105.196
193,315.818,9.53873,104.836
194,317.455,9.49814,105.284
195,319.091,9.52374,105.001
196,320.727,9.49973,105.266
197,322.364,9.48495,105.43
198,324,9.45615,105.751
199,325.636,9.45278,105.789
200,327.273,9.3949,106.441
201,328.909,9.36448,106.787
202,330.545,9.33928,107.075
203,332.182,9.31635,107.338
204,333.818,9.27774,107.785
205,335.455,9.21636,108.503
206,337.091,9.21076,108.569
207,338.727,9.11911,109.66
208,340.364,9.08365,110.088
209,342,8.98165,111.338
210,343.636,9.01941,110.872
211,345.273,8.92899,111.995
212,346.909,8.91465,112.175
213,348.545,8.89267,112.452
214,350.182,8.92153,112.088
215,351.818,8.9014,112.342
216,353.455,8.8417,113.1
217,355.091,8.84711,113.031
218,356.727,8.82389,113.329
219,358.364,8.76079,114.145
220,360,8.76034,114.151
