step,rot_degrees,frame_ms,fps
1,1.63636,59.4116,16.8317
2,3.27273,8.16054,122.541
3,4.90909,18.6171,53.7142
4,6.54545,14.895,67.1365
5,8.18182,15.7241,63.5968
6,9.81818,8.52764,117.266
7,11.4545,8.7685,114.045
8,13.0909,8.75556,114.213
9,14.7273,8.4783,117.948
10,16.3636,8.9846,111.301
11,18,9.17338,109.011
12,19.6364,9.01726,110.898
13,21.2727,9.57963,104.388
14,22.9091,9.87319,101.284
15,24.5455,9.82897,101.74
16,26.1818,10.5132,95.1186
17,27.8182,10.9693,91.1633
18,29.4545,11.5143,86.8484
19,31.0909,11.5148,86.8445
20,32.7273,12.2722,81.4847
21,34.3636,12.3057,81.2631
22,36,12.8266,77.9633
23,37.6364,12.6686,78.9352
24,39.2727,13.1124,76.2637
25,40.9091,13.8318,72.2974
26,42.5455,14.5019,68.9566
27,44.1818,15.5268,64.4049
28,45.8182,16.5823,60.3054
29,47.4545,17.6715,56.5884
30,49.0909,18.4804,54.1112
31,50.7273,19.2533,51.9391
32,52.3636,20.0719,49.821
33,54,20.6396,48.4505
34,55.6364,21.7696,45.9357
35,57.2727,21.2274,47.1089
36,58.9091,21.3587,46.8193
37,60.5455,21.1517,47.2775
38,62.1818,20.7687,48.1493
39,63.8182,19.7695,50.583
40,65.4545,18.6674,53.5693
41,67.0909,17.604,56.8051
42,68.7273,16.4382,60.834
43,70.3636,16.2476,61.5476
44,72,14.7542,67.7773
45,73.6364,13.7755,72.5924
46,75.2727,12.8548,77.7919
47,76.9091,11.7544,85.0746
48,78.5455,10.8128,92.4827
49,80.1818,9.73567,102.715
50,81.8182,8.22842,121.53
51,83.4545,7.18913,139.099
52,85.0909,5.18365,192.914
53,86.7273,3.31173,301.957
54,88.3636,1.80597,553.719
55,90,1.7515,570.94
56,91.6364,3.03078,329.948
57,93.2727,4.04681,247.108
58,94.9091,5.02118,199.156
59,96.5455,5.87522,170.206
60,98.1818,6.99779,142.902
61,99.8182,7.5753,132.008
62,101.455,8.50198,117.62
63,103.091,9.25618,108.036
64,104.727,10.4817,95.404
65,106.364,10.998,90.9255
66,108,11.904,84.0052
67,109.636,12.6893,78.8068
68,111.273,13.3971,74.6429
69,112.909,14.5576,68.6925
70,114.545,15.5941,64.1269
71,116.182,16.3067,61.3244
72,117.818,17.2663,57.9164
73,119.455,18.1046,55.2347
74,121.091,18.4977,54.0607
75,122.727,18.5315,53.9621
76,124.364,20.3288,49.1913
77,126,19.3953,51.5588
78,127.636,19.1519,52.2142
79,129.273,18.4722,54.1354
80,130.909,17.6422,56.6824
81,132.545,17.1916,58.1681
82,134.182,16.9713,58.9229
83,135.818,16.3269,61.2488
84,137.455,14.9139,67.0517
85,139.091,14.5836,68.57
86,140.727,13.7776,72.5815
87,142.364,13.7613,72.6677
88,144,13.2164,75.6637
89,145.636,12.8018,78.1141
90,147.273,12.6661,78.9509
91,148.909,11.8794,84.1794
92,150.545,11.3207,88.334
93,152.182,10.7652,92.8918
94,153.818,10.5334,94.9358
95,155.455,10.156,98.4642
96,157.091,10.0762,99.2441
97,158.727,9.76054,102.453
98,160.364,9.42652,106.084
99,162,8.91316,112.194
100,163.636,8.84617,113.043
101,165.273,8.88735,112.519
102,166.909,8.46792,118.093
103,168.545,8.11127,123.285
104,170.182,8.26811,120.947
105,171.818,8.25522,121.135
106,173.455,7.68257,130.165
107,175.091,7.92795,126.136
108,176.727,7.74706,129.081
109,178.364,7.40307,135.079
110,180,7.60861,131.43
111,181.636,7.46113,134.028
112,183.273,7.36174,135.837
113,184.909,6.9644,143.587
114,186.545,7.21959,138.512
115,188.182,6.59971,151.522
116,189.818,6.79467,147.174
117,191.455,6.54281,152.84
118,193.091,6.39305,156.42
119,194.727,6.24055,160.242
120,196.364,6.12423,163.286
121,198,5.90248,169.42
122,199.636,6.0841,164.363
123,201.273,6.14644,162.696
124,202.909,5.66689,176.464
125,204.545,5.62664,177.726
126,206.182,5.79846,172.46
127,207.818,5.60937,178.273
128,209.455,5.44985,183.491
129,211.091,5.69524,175.585
130,212.727,5.57338,179.424
