step,rot_degrees,frame_ms,fps
1,1.63636,53.1441,18.8168
2,3.27273,39.1862,25.5192
3,4.90909,82.9221,12.0595
4,6.54545,53.2201,18.7899
5,8.18182,54.6649,18.2933
6,9.81818,27.8973,35.8458
7,11.4545,29.4862,33.9141
8,13.0909,29.7473,33.6165
9,14.7273,15.0724,66.3464
10,16.3636,11.337,88.2066
11,18,11.6348,85.949
12,19.6364,11.3975,87.7385
13,21.2727,12.2023,81.9521
14,22.9091,12.7203,78.6143
15,24.5455,13.0262,76.7686
16,26.1818,14.1154,70.8444
17,27.8182,13.8819,72.0361
18,29.4545,15.5385,64.3563
19,31.0909,15.6612,63.8519
20,32.7273,17.8373,56.0624
21,34.3636,19.9639,50.0903
22,36,20.3972,49.0263
23,37.6364,17.0225,58.7456
24,39.2727,17.8175,56.1246
25,40.9091,19.6167,50.977
26,42.5455,21.9356,45.5881
27,44.1818,24.8346,40.2665
28,45.8182,28.059,35.6392
29,47.4545,31.0243,32.2328
30,49.0909,35.0154,28.5589
31,50.7273,38.2668,26.1323
32,52.3636,42.5424,23.506
33,54,45.8822,21.7949
34,55.6364,50.5369,19.7875
35,57.2727,52.8617,18.9173
36,58.9091,75.0423,13.3258
37,60.5455,64.0231,15.6194
38,62.1818,62.9271,15.8914
39,63.8182,62.3329,16.0429
40,65.4545,60.8866,16.424
41,67.0909,60.1149,16.6348
42,68.7273,58.7836,17.0115
43,70.3636,59.8981,16.695
44,72,59.6566,16.7626
45,73.6364,59.9577,16.6784
46,75.2727,59.6222,16.7723
47,76.9091,60.1334,16.6297
48,78.5455,60.6521,16.4875
49,80.1818,61.6771,16.2135
50,81.8182,62.6406,15.9641
51,83.4545,69.5094,14.3865
52,85.0909,62.5136,15.9965
53,86.7273,36.6452,27.2887
54,88.3636,30.5406,32.7433
55,90,24.1962,41.3288
56,91.6364,57.8531,17.2852
57,93.2727,60.1266,16.6316
58,94.9091,59.4732,16.8143
59,96.5455,58.8058,17.0051
60,98.1818,57.9276,17.2629
61,99.8182,57.3913,17.4243
62,101.455,56.8177,17.6001
63,103.091,57.8577,17.2838
64,104.727,57.8274,17.2928
65,106.364,56.998,17.5445
66,108,57.4959,17.3926
67,109.636,57.6948,17.3326
68,111.273,57.437,17.4104
69,112.909,58.2574,17.1652
70,114.545,59.8511,16.7081
71,116.182,59.6074,16.7764
72,117.818,59.7169,16.7457
73,119.455,60.7683,16.4559
74,121.091,56.5036,17.698
75,122.727,53.5772,18.6647
76,124.364,50.6897,19.7279
77,126,47.0097,21.2722
78,127.636,43.4771,23.0006
79,129.273,39.281,25.4576
80,130.909,36.2936,27.553
81,132.545,33.096,30.2151
82,134.182,30.2619,33.0449
83,135.818,26.9746,37.072
84,137.455,23.6223,42.3329
85,139.091,21.2286,47.1062
